soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source
6.6,511,77,2400,28.8,91,Pechay,augmented_smote
6.8,534,75,2800,29.3,92,Pechay,augmented_smote
6.0,499,75,2593,29.1,91,Pechay,augmented_smote
6.8,534,75,2800,29.3,92,Pechay,augmented_smote
6.7,537,75,2650,28.8,94,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.7,533,76,2664,29.0,92,Pechay,augmented_smote
6.4,519,75,2800,29.3,91,Pechay,augmented_smote
6.7,537,75,2630,28.8,94,Pechay,augmented_smote
6.7,531,74,2800,29.5,92,Pechay,augmented_smote
6.0,489,76,2420,28.9,91,Pechay,augmented_smote
6.7,532,74,2800,29.2,93,Pechay,augmented_smote
6.4,527,74,2800,29.2,91,Pechay,augmented_smote
6.8,539,76,2676,28.9,93,Pechay,augmented_smote
6.6,529,74,2800,29.4,91,Pechay,augmented_smote
6.9,540,76,2703,29.0,93,Pechay,augmented_smote
6.6,536,75,2610,28.7,94,Pechay,augmented_smote
6.4,520,74,2800,29.4,91,Pechay,augmented_smote
6.7,537,75,2650,28.8,94,Pechay,augmented_smote
6.7,532,74,2800,29.4,92,Pechay,augmented_smote
6.0,485,76,2400,28.9,91,Pechay,augmented_smote
6.2,478,78,2400,28.4,91,Pechay,augmented_smote
6.9,540,76,2700,29.0,93,Pechay,augmented_smote
6.9,539,76,2722,29.0,93,Pechay,augmented_smote
6.8,534,75,2800,29.3,92,Pechay,augmented_smote
6.5,527,74,2800,29.3,91,Pechay,augmented_smote
6.8,535,75,2800,29.3,92,Pechay,augmented_smote
6.6,528,76,2634,29.0,92,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.0,475,80,2400,28.2,91,Pechay,augmented_smote
6.8,536,75,2800,29.2,93,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.0,475,81,2400,28.0,91,Pechay,augmented_smote
6.8,533,75,2800,29.4,92,Pechay,augmented_smote
6.9,540,76,2700,29.0,93,Pechay,augmented_smote
6.0,499,75,2591,29.1,91,Pechay,augmented_smote
6.6,535,75,2605,28.7,94,Pechay,augmented_smote
6.0,485,76,2400,28.9,91,Pechay,augmented_smote
6.0,496,76,2462,28.9,91,Pechay,augmented_smote
6.5,531,75,2800,29.1,91,Pechay,augmented_smote
6.0,485,76,2402,28.9,91,Pechay,augmented_smote
6.4,527,74,2800,29.1,91,Pechay,augmented_smote
6.0,485,76,2400,28.9,91,Pechay,augmented_smote
6.9,539,76,2692,29.0,93,Pechay,augmented_smote
6.6,532,75,2800,29.1,91,Pechay,augmented_smote
6.9,540,76,2705,29.0,93,Pechay,augmented_smote
6.6,529,74,2800,29.4,91,Pechay,augmented_smote
6.3,525,74,2800,29.1,91,Pechay,augmented_smote
6.9,540,76,2694,29.0,93,Pechay,augmented_smote
6.0,485,76,2400,28.9,91,Pechay,augmented_smote
6.7,528,74,2800,29.5,92,Pechay,augmented_smote
6.9,538,76,2757,29.1,93,Pechay,augmented_smote
6.6,532,75,2800,29.1,91,Pechay,augmented_smote
6.2,511,75,2749,29.2,91,Pechay,augmented_smote
6.4,526,74,2800,29.2,91,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.6,533,75,2800,29.0,91,Pechay,augmented_smote
6.8,535,75,2800,29.3,92,Pechay,augmented_smote
6.3,525,74,2800,29.1,91,Pechay,augmented_smote
6.5,532,75,2587,28.7,94,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.6,528,74,2800,29.4,91,Pechay,augmented_smote
6.3,525,74,2800,29.1,91,Pechay,augmented_smote
6.6,527,76,2631,29.0,92,Pechay,augmented_smote
6.2,513,75,2774,29.3,91,Pechay,augmented_smote
6.8,538,76,2665,28.9,93,Pechay,augmented_smote
6.0,494,76,2434,28.9,91,Pechay,augmented_smote
6.5,528,74,2800,29.3,91,Pechay,augmented_smote
6.4,519,74,2800,29.4,91,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.6,536,75,2612,28.7,94,Pechay,augmented_smote
6.7,536,75,2629,28.8,94,Pechay,augmented_smote
6.6,535,75,2599,28.7,94,Pechay,augmented_smote
6.5,527,74,2800,29.3,91,Pechay,augmented_smote
6.8,538,76,2657,28.9,93,Pechay,augmented_smote
6.9,540,76,2700,29.0,93,Pechay,augmented_smote
6.6,535,75,2633,28.8,94,Pechay,augmented_smote
6.0,485,76,2400,28.9,91,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.0,488,76,2411,28.9,91,Pechay,augmented_smote
6.8,535,75,2800,29.3,92,Pechay,augmented_smote
6.8,535,75,2857,29.3,92,Squash,augmented_smote
6.3,517,76,2577,29.0,91,Squash,augmented_smote
6.4,526,74,3158,29.2,89,Squash,augmented_smote
6.4,526,74,3148,29.2,89,Squash,augmented_smote
6.8,537,75,2793,29.2,93,Squash,augmented_smote
5.8,500,80,2000,28.1,85,Squash,augmented_smote
6.9,540,76,2694,29.0,93,Squash,augmented_smote
6.8,534,75,2888,29.3,92,Squash,augmented_smote
6.2,519,75,2536,28.8,92,Squash,augmented_smote
5.8,500,79,2000,28.3,85,Squash,augmented_smote
6.1,508,76,2526,28.9,90,Squash,augmented_smote
6.8,533,75,2923,29.4,92,Squash,augmented_smote
5.8,500,76,2434,28.9,88,Squash,augmented_smote
6.4,526,74,3163,29.2,89,Squash,augmented_smote
6.8,534,75,2880,29.3,92,Squash,augmented_smote
6.4,521,76,2595,29.0,91,Squash,augmented_smote
6.7,537,75,2648,28.8,94,Squash,augmented_smote
6.7,530,74,3000,29.5,92,Squash,augmented_smote
6.6,533,75,2949,29.0,91,Squash,augmented_smote
6.5,528,74,3093,29.3,90,Squash,augmented_smote
5.8,500,76,2400,28.9,87,Squash,augmented_smote
6.0,500,80,2000,28.2,85,Squash,augmented_smote
6.7,536,75,2619,28.8,94,Squash,augmented_smote
6.9,539,76,2716,29.0,93,Squash,augmented_smote
6.6,528,74,3060,29.4,91,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
6.5,529,75,2576,28.7,93,Squash,augmented_smote
6.9,538,76,2774,29.1,93,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
6.3,525,74,3191,29.1,88,Squash,augmented_smote
5.8,500,77,2195,28.8,86,Squash,augmented_smote
6.0,504,76,2504,28.9,89,Squash,augmented_smote
6.7,530,74,3012,29.5,92,Squash,augmented_smote
5.8,500,76,2404,28.9,87,Squash,augmented_smote
6.7,530,74,3000,29.5,92,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
5.8,500,76,2445,28.9,89,Squash,augmented_smote
6.5,527,74,3112,29.3,90,Squash,augmented_smote
6.7,530,74,3000,29.5,92,Squash,augmented_smote
6.7,537,75,2646,28.8,94,Squash,augmented_smote
6.7,534,75,2889,29.0,91,Squash,augmented_smote
5.8,501,76,2463,28.8,89,Squash,augmented_smote
6.7,530,74,2995,29.5,92,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
6.7,530,74,3000,29.5,92,Squash,augmented_smote
6.4,518,76,2583,29.0,91,Squash,augmented_smote
6.8,534,75,2887,29.3,92,Squash,augmented_smote
6.5,525,76,2621,29.0,91,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
5.8,500,76,2400,28.9,87,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
6.3,525,74,3200,29.1,88,Squash,augmented_smote
6.4,526,74,3172,29.2,89,Squash,augmented_smote
6.7,530,74,3000,29.5,92,Squash,augmented_smote
6.8,526,77,2496,28.9,91,Squash,augmented_smote
6.9,538,76,2762,29.1,93,Squash,augmented_smote
6.2,515,75,2520,28.8,91,Squash,augmented_smote
5.8,500,76,2402,28.9,87,Squash,augmented_smote
6.1,510,76,2535,28.9,90,Squash,augmented_smote
5.8,500,76,2450,28.8,89,Squash,augmented_smote
6.8,539,76,2678,28.9,93,Squash,augmented_smote
6.8,539,76,2673,28.9,93,Squash,augmented_smote
5.8,500,76,2400,28.9,87,Squash,augmented_smote
6.3,525,74,3180,29.1,88,Squash,augmented_smote
6.9,540,76,2700,29.0,93,Squash,augmented_smote
6.9,540,76,2711,29.0,93,Squash,augmented_smote
6.5,527,74,3123,29.3,90,Squash,augmented_smote
6.3,500,79,2000,28.5,86,Squash,augmented_smote
6.8,534,75,2870,29.3,92,Squash,augmented_smote
5.8,500,76,2400,28.9,87,Squash,augmented_smote
6.9,540,76,2712,29.0,93,Squash,augmented_smote
6.4,527,74,3145,29.1,89,Squash,augmented_smote
6.8,536,76,2679,29.0,93,Squash,augmented_smote
6.8,533,75,2911,29.4,92,Squash,augmented_smote
6.3,525,74,3200,29.1,88,Squash,augmented_smote
6.8,533,75,2913,29.4,92,Squash,augmented_smote
6.8,533,75,2921,29.4,92,Squash,augmented_smote
6.9,540,76,2694,29.0,93,Squash,augmented_smote
6.8,538,76,2659,28.9,93,Squash,augmented_smote
6.9,538,76,2751,29.1,93,Squash,augmented_smote
6.7,536,75,2620,28.8,94,Squash,augmented_smote
6.7,530,74,3005,29.5,92,Squash,augmented_smote
6.8,539,76,2680,28.9,93,Squash,augmented_smote
6.7,537,75,2642,28.8,94,Squash,augmented_smote
6.8,538,76,2665,28.9,93,Squash,augmented_smote
5.9,500,80,2000,28.1,85,Squash,augmented_smote
6.8,537,75,2791,29.2,93,Squash,augmented_smote
6.8,535,75,2857,29.3,92,Squash,augmented_smote
5.8,500,78,2000,28.5,85,Squash,augmented_smote
5.8,462,83,1354,28.0,89,Avocado,augmented_smote
5.9,462,84,1098,27.3,88,Avocado,augmented_smote
5.9,429,82,1393,27.6,86,Avocado,augmented_smote
6.0,408,81,1016,27.7,80,Avocado,augmented_smote
6.0,432,82,1490,27.2,82,Avocado,augmented_smote
5.7,462,84,1057,27.4,89,Avocado,augmented_smote
5.7,462,85,1033,27.8,89,Avocado,augmented_smote
5.8,423,82,990,27.5,83,Avocado,augmented_smote
6.3,456,78,1800,28.2,89,Avocado,augmented_smote
5.6,455,84,993,27.4,85,Avocado,augmented_smote
5.9,462,83,1375,28.0,89,Avocado,augmented_smote
6.3,462,78,1800,28.5,89,Avocado,augmented_smote
5.9,428,82,1540,27.2,80,Avocado,augmented_smote
5.9,433,82,1530,27.1,81,Avocado,augmented_smote
6.2,445,80,1446,28.1,89,Avocado,augmented_smote
6.1,462,83,1394,28.0,89,Avocado,augmented_smote
6.2,462,82,1494,27.6,89,Avocado,augmented_smote
5.4,462,78,1800,29.0,89,Avocado,augmented_smote
6.0,408,80,998,27.9,80,Avocado,augmented_smote
5.9,454,83,969,27.7,87,Avocado,augmented_smote
6.1,444,79,1800,28.1,85,Avocado,augmented_smote
5.9,462,84,1374,27.7,89,Avocado,augmented_smote
6.2,462,82,1157,27.2,89,Avocado,augmented_smote
5.7,460,84,1022,27.3,88,Avocado,augmented_smote
6.2,408,78,1800,29.0,89,Avocado,augmented_smote
5.9,443,82,940,27.4,82,Avocado,augmented_smote
6.3,462,78,1800,28.6,87,Avocado,augmented_smote
5.8,462,84,1085,27.3,88,Avocado,augmented_smote
6.3,462,78,1800,28.5,89,Avocado,augmented_smote
6.3,462,81,1613,27.7,89,Avocado,augmented_smote
6.2,462,78,1800,28.3,89,Avocado,augmented_smote
6.0,408,80,1000,27.9,80,Avocado,augmented_smote
6.2,447,80,1474,28.1,88,Avocado,augmented_smote
6.1,437,81,1464,27.8,86,Avocado,augmented_smote
5.4,462,83,1300,27.9,89,Avocado,augmented_smote
5.7,441,85,1054,27.2,83,Avocado,augmented_smote
5.7,446,85,1077,27.1,85,Avocado,augmented_smote
6.2,441,78,1800,28.5,85,Avocado,augmented_smote
5.8,423,83,1432,26.9,81,Avocado,augmented_smote
6.1,458,82,1500,27.3,86,Avocado,augmented_smote
5.9,408,78,1800,29.0,89,Avocado,augmented_smote
6.3,462,78,1800,29.0,89,Avocado,augmented_smote
6.3,462,78,1800,29.0,89,Avocado,augmented_smote
5.4,462,78,1800,29.0,89,Avocado,augmented_smote
5.4,462,78,1800,29.0,89,Avocado,augmented_smote
5.6,462,78,1800,29.0,89,Avocado,augmented_smote
5.9,462,87,1085,28.3,89,Avocado,augmented_smote
6.1,419,79,1746,28.3,83,Avocado,augmented_smote
6.1,430,80,1692,28.1,85,Avocado,augmented_smote
5.4,462,84,1261,27.7,89,Avocado,augmented_smote
5.4,462,78,1800,29.0,89,Avocado,augmented_smote
5.6,462,83,1287,27.8,89,Avocado,augmented_smote
5.7,462,82,1276,27.6,89,Avocado,augmented_smote
6.3,462,81,1655,27.8,89,Avocado,augmented_smote
6.0,408,80,1000,27.9,80,Avocado,augmented_smote
5.6,433,78,1800,29.0,89,Avocado,augmented_smote
6.3,462,78,1800,28.8,89,Avocado,augmented_smote
5.7,430,85,1109,26.9,82,Avocado,augmented_smote
5.4,462,83,1300,27.9,89,Avocado,augmented_smote
6.3,462,81,1639,27.8,89,Avocado,augmented_smote
5.5,459,85,1146,27.1,85,Avocado,augmented_smote
5.7,459,84,1019,27.3,88,Avocado,augmented_smote
6.1,420,79,1800,28.3,83,Avocado,augmented_smote
6.0,436,81,1557,27.2,82,Avocado,augmented_smote
5.8,431,82,1000,27.7,83,Avocado,augmented_smote
5.4,462,78,1800,28.9,89,Avocado,augmented_smote
5.6,462,84,1018,27.5,86,Avocado,augmented_smote
6.0,437,79,1800,28.1,82,Avocado,augmented_smote
5.4,462,84,1243,27.6,88,Avocado,augmented_smote
5.9,430,82,1539,27.1,80,Avocado,augmented_smote
5.4,462,79,1800,28.6,89,Avocado,augmented_smote
5.6,462,85,1107,27.2,87,Avocado,augmented_smote
5.5,462,78,1800,29.0,89,Avocado,augmented_smote
5.8,448,87,811,26.6,89,Coffee,augmented_smote
5.8,448,86,862,27.0,87,Coffee,augmented_smote
5.8,448,86,862,27.0,87,Coffee,augmented_smote
5.8,448,86,873,27.0,87,Coffee,augmented_smote
5.8,448,86,900,26.9,85,Coffee,augmented_smote
6.3,469,81,1161,27.0,97,Coffee,augmented_smote
5.9,448,85,949,27.1,86,Coffee,augmented_smote
5.8,448,84,978,27.2,87,Coffee,augmented_smote
5.8,448,87,734,26.5,88,Coffee,augmented_smote
5.8,448,87,841,26.9,87,Coffee,augmented_smote
6.4,476,80,1230,27.2,98,Coffee,augmented_smote
6.0,448,79,1230,27.5,85,Coffee,augmented_smote
5.9,448,85,956,27.1,86,Coffee,augmented_smote
5.8,448,84,961,27.1,87,Coffee,augmented_smote
5.8,448,87,851,26.8,87,Coffee,augmented_smote
6.4,460,81,1158,27.0,96,Coffee,augmented_smote
5.8,448,87,737,26.5,85,Coffee,augmented_smote
5.8,448,86,742,26.6,87,Coffee,augmented_smote
5.8,450,80,1230,27.5,87,Coffee,augmented_smote
5.8,448,84,977,27.2,87,Coffee,augmented_smote
5.9,448,81,1230,27.5,85,Coffee,augmented_smote
5.8,448,87,748,26.5,85,Coffee,augmented_smote
5.8,464,79,1230,27.5,86,Coffee,augmented_smote
6.3,477,79,1230,27.4,97,Coffee,augmented_smote
5.8,448,87,882,26.8,86,Coffee,augmented_smote
5.8,448,85,870,26.8,85,Coffee,augmented_smote
5.8,453,81,1230,27.5,88,Coffee,augmented_smote
5.8,448,85,904,26.9,85,Coffee,augmented_smote
5.8,448,86,900,26.9,85,Coffee,augmented_smote
5.8,448,85,947,27.1,86,Coffee,augmented_smote
5.8,448,85,925,27.0,86,Coffee,augmented_smote
6.0,448,82,1120,27.1,91,Coffee,augmented_smote
5.8,448,87,738,26.5,85,Coffee,augmented_smote
6.5,472,80,1230,27.1,98,Coffee,augmented_smote
5.9,448,85,950,27.1,86,Coffee,augmented_smote
5.8,448,86,849,27.0,87,Coffee,augmented_smote
5.8,448,87,746,26.5,85,Coffee,augmented_smote
6.0,448,81,1230,27.5,85,Coffee,augmented_smote
5.8,448,83,1041,27.2,86,Coffee,augmented_smote
5.8,448,86,808,26.9,87,Coffee,augmented_smote
5.8,448,87,916,26.9,85,Coffee,augmented_smote
5.8,448,87,936,27.0,86,Coffee,augmented_smote
5.9,448,85,960,27.1,86,Coffee,augmented_smote
5.8,448,85,919,27.0,85,Coffee,augmented_smote
5.8,448,84,1024,27.3,87,Coffee,augmented_smote
5.8,449,86,712,26.5,87,Coffee,augmented_smote
5.8,448,86,963,27.0,85,Coffee,augmented_smote
5.8,448,87,750,26.6,88,Coffee,augmented_smote
5.8,448,86,814,26.8,86,Coffee,augmented_smote
5.8,448,87,900,26.8,85,Coffee,augmented_smote
5.8,448,86,785,26.8,87,Coffee,augmented_smote
5.8,448,86,949,27.0,86,Coffee,augmented_smote
5.8,448,85,931,27.0,86,Coffee,augmented_smote
5.8,448,84,996,27.1,85,Coffee,augmented_smote
5.8,448,87,900,26.8,85,Coffee,augmented_smote
5.8,448,86,736,26.6,87,Coffee,augmented_smote
5.8,448,87,737,26.5,88,Coffee,augmented_smote
5.8,448,85,906,27.1,86,Coffee,augmented_smote
5.8,448,87,816,26.7,88,Coffee,augmented_smote
5.8,448,87,900,26.8,85,Coffee,augmented_smote
5.8,448,86,958,27.0,85,Coffee,augmented_smote
5.8,448,85,902,26.9,85,Coffee,augmented_smote
5.8,448,87,837,26.7,88,Coffee,augmented_smote
5.8,450,86,700,26.5,87,Coffee,augmented_smote
5.8,448,84,1086,27.4,87,Coffee,augmented_smote
5.8,448,87,779,26.6,89,Coffee,augmented_smote
5.8,448,83,1024,27.1,85,Coffee,augmented_smote
5.8,448,85,975,27.2,87,Coffee,augmented_smote
5.8,448,87,903,26.8,85,Coffee,augmented_smote
5.8,448,86,839,27.0,87,Coffee,augmented_smote
5.8,448,84,990,27.3,88,Coffee,augmented_smote
5.8,448,85,891,26.9,85,Coffee,augmented_smote
5.8,448,86,860,27.0,87,Coffee,augmented_smote
5.8,448,85,905,26.9,85,Coffee,augmented_smote
6.4,476,79,1230,27.3,97,Coffee,augmented_smote
5.8,448,86,958,27.1,87,Coffee,augmented_smote
5.8,448,87,789,26.6,88,Coffee,augmented_smote
5.8,448,87,788,26.6,88,Coffee,augmented_smote
5.8,448,87,807,26.6,89,Coffee,augmented_smote
5.8,448,84,979,27.1,85,Coffee,augmented_smote
5.8,448,86,867,27.0,86,Coffee,augmented_smote
5.8,448,87,839,26.9,87,Coffee,augmented_smote
5.8,448,87,727,26.5,85,Coffee,augmented_smote
5.9,448,85,962,27.1,86,Coffee,augmented_smote
5.8,448,86,857,27.0,87,Coffee,augmented_smote
5.8,448,86,707,26.5,87,Coffee,augmented_smote
5.9,438,84,920,27.3,86,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,85,896,26.9,85,Black Pepper,augmented_smote
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,85,906,26.9,85,Black Pepper,augmented_smote
5.7,438,85,918,27.0,86,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.7,438,84,920,27.2,87,Black Pepper,augmented_smote
5.7,438,84,920,27.1,85,Black Pepper,augmented_smote
5.7,438,87,890,26.9,87,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,83,920,27.5,85,Black Pepper,augmented_smote
5.7,443,86,890,26.5,86,Black Pepper,augmented_smote
5.7,438,86,890,26.6,87,Black Pepper,augmented_smote
5.7,438,85,917,27.0,86,Black Pepper,augmented_smote
5.7,438,87,890,26.7,87,Black Pepper,augmented_smote
5.7,440,85,900,26.9,85,Black Pepper,augmented_smote
5.8,438,85,916,27.1,86,Black Pepper,augmented_smote
5.7,443,83,920,28.8,87,Black Pepper,augmented_smote
5.7,438,86,890,27.0,86,Black Pepper,augmented_smote
5.7,438,84,920,27.1,87,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote
5.8,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,88,890,26.5,86,Black Pepper,augmented_smote
5.7,439,85,902,26.9,85,Black Pepper,augmented_smote
5.7,438,87,890,26.5,88,Black Pepper,augmented_smote
5.7,438,85,920,27.0,85,Black Pepper,augmented_smote
5.7,443,85,890,26.8,86,Black Pepper,augmented_smote
5.7,438,87,900,26.8,85,Black Pepper,augmented_smote
6.1,443,83,920,27.2,88,Black Pepper,augmented_smote
5.7,438,85,920,27.0,85,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.9,443,83,920,28.2,83,Black Pepper,augmented_smote
5.7,438,84,920,27.1,85,Black Pepper,augmented_smote
5.7,438,85,890,26.9,85,Black Pepper,augmented_smote
5.7,438,85,891,26.9,85,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
6.3,443,83,920,27.2,88,Black Pepper,augmented_smote
6.0,438,83,920,28.0,83,Black Pepper,augmented_smote
5.7,438,85,916,27.0,85,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.7,438,87,890,26.5,88,Black Pepper,augmented_smote
5.7,438,88,890,26.5,86,Black Pepper,augmented_smote
5.7,443,83,920,28.6,85,Black Pepper,augmented_smote
5.7,438,84,920,27.1,85,Black Pepper,augmented_smote
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,87,900,26.8,85,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,88,890,26.8,85,Black Pepper,augmented_smote
5.7,438,84,920,27.0,85,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
5.7,440,86,890,26.5,86,Black Pepper,augmented_smote
5.7,440,85,900,26.9,85,Black Pepper,augmented_smote
5.7,438,85,914,27.0,85,Black Pepper,augmented_smote
5.9,443,83,920,26.9,88,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.8,438,86,920,27.0,86,Black Pepper,augmented_smote
5.7,440,86,890,26.5,86,Black Pepper,augmented_smote
5.7,440,85,900,26.9,85,Black Pepper,augmented_smote
5.7,438,86,890,26.9,87,Black Pepper,augmented_smote
5.7,443,84,920,26.9,87,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
6.2,443,83,920,27.0,88,Black Pepper,augmented_smote
5.7,440,85,900,26.9,85,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
5.7,438,87,890,26.5,85,Black Pepper,augmented_smote
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote
5.7,438,87,918,26.9,85,Black Pepper,augmented_smote
5.7,438,87,900,26.8,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,87,890,26.5,88,Black Pepper,augmented_smote
5.7,438,87,909,26.9,85,Black Pepper,augmented_smote
6.2,443,83,920,27.0,88,Black Pepper,augmented_smote
5.7,438,88,902,26.8,85,Black Pepper,augmented_smote
5.7,443,86,890,26.5,87,Black Pepper,augmented_smote
5.9,443,83,920,28.3,83,Black Pepper,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.3,393,79,1896,28.0,82,Orchid,augmented_smote
6.3,393,78,1878,28.0,81,Orchid,augmented_smote
5.8,393,79,1600,27.6,82,Orchid,augmented_smote
5.9,393,78,1600,28.0,79,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.1,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.3,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,79,1600,27.7,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,81,Orchid,augmented_smote
5.7,393,77,2000,28.0,82,Orchid,augmented_smote
6.0,393,77,1615,28.0,79,Orchid,augmented_smote
6.2,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,79,1600,27.8,82,Orchid,augmented_smote
5.7,393,79,1600,27.7,82,Orchid,augmented_smote
6.0,393,77,1622,28.0,79,Orchid,augmented_smote
6.3,393,78,1891,28.0,82,Orchid,augmented_smote
6.3,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,79,1600,27.7,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.3,393,78,2000,28.0,82,Orchid,augmented_smote
6.3,393,79,1831,28.0,82,Orchid,augmented_smote
6.2,393,77,1860,28.0,79,Orchid,augmented_smote
5.7,393,79,1600,28.0,81,Orchid,augmented_smote
5.8,393,79,1600,28.0,79,Orchid,augmented_smote
6.1,390,76,1852,28.0,78,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.2,391,76,1854,28.0,79,Orchid,augmented_smote
5.9,393,79,1600,28.0,79,Orchid,augmented_smote
6.3,393,78,1884,28.0,82,Orchid,augmented_smote
5.9,393,78,1600,28.0,79,Orchid,augmented_smote
6.3,393,77,2000,28.0,82,Orchid,augmented_smote
6.1,393,75,2000,28.0,82,Orchid,augmented_smote
6.3,393,79,1787,28.0,82,Orchid,augmented_smote
5.7,393,79,1600,27.5,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,79,1925,27.7,82,Orchid,augmented_smote
6.1,393,79,1600,27.6,82,Orchid,augmented_smote
5.9,393,78,1600,28.0,79,Orchid,augmented_smote
6.3,393,78,1886,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,27.9,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.1,392,76,1788,28.0,78,Orchid,augmented_smote
6.3,393,79,1843,28.0,82,Orchid,augmented_smote
6.0,393,77,1726,28.0,78,Orchid,augmented_smote
5.8,393,74,2000,28.0,81,Orchid,augmented_smote
6.2,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.0,393,77,1670,28.0,78,Orchid,augmented_smote
6.3,393,79,1830,28.0,82,Orchid,augmented_smote
5.7,393,79,1600,27.4,82,Orchid,augmented_smote
6.3,393,78,1883,28.0,82,Orchid,augmented_smote
6.3,393,77,1865,28.0,80,Orchid,augmented_smote
6.0,393,77,1741,28.0,79,Orchid,augmented_smote
6.3,393,79,1895,28.0,82,Orchid,augmented_smote
6.0,393,77,1732,28.0,78,Orchid,augmented_smote
