soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label
6.27,1769.3,66.5,57030.0,17.48,51.9,Onion
6.24,2346.6,65.2,80000.0,21.78,54.0,Onion
6.53,1795.4,59.4,52890.4,17.49,52.5,Onion
6.42,2223.1,60.9,68041.8,20.89,51.1,Onion
6.65,2500.0,61.7,64986.3,18.31,52.4,Onion
6.23,1909.5,59.3,61202.5,19.95,43.8,Onion
6.45,2137.1,57.8,56847.6,18.89,45.8,Onion
6.35,2107.1,56.1,52683.5,20.3,48.7,Onion
6.44,2061.1,52.9,56591.8,20.08,50.2,Onion
6.44,2072.6,65.9,60677.3,20.16,58.5,Onion
6.27,2106.4,60.2,40000.0,18.05,53.4,Onion
6.33,1887.3,59.5,58609.7,21.03,58.4,Onion
6.47,2162.9,61.7,55594.1,18.64,48.7,Onion
6.72,2072.5,63.8,59303.6,21.3,61.2,Onion
6.28,2142.3,60.8,61349.8,18.66,52.1,Onion
6.93,2097.6,60.0,40000.0,21.89,51.7,Onion
6.52,1982.7,60.5,64752.4,19.59,57.7,Onion
6.34,1912.3,62.8,63826.4,19.28,50.3,Onion
6.43,1304.5,60.9,65570.5,15.92,63.9,Radish
6.75,1528.8,61.5,55853.9,15.43,73.9,Radish
6.34,1734.0,64.8,39583.1,15.3,65.6,Radish
6.5,1662.5,69.7,66056.7,14.73,64.3,Radish
6.43,2041.8,67.3,59564.0,16.18,59.6,Radish
6.18,1613.4,61.2,41244.9,13.83,63.0,Radish
6.64,1999.3,59.3,66264.0,16.73,50.0,Radish
6.51,1410.7,61.2,35000.0,13.46,59.1,Radish
6.6,1524.6,66.8,60993.0,15.84,73.7,Radish
6.64,1690.0,64.3,45204.7,14.9,65.2,Radish
6.66,1721.3,65.1,75000.0,18.28,69.3,Radish
6.4,1556.5,66.9,67128.6,15.1,75.0,Radish
6.31,1454.5,56.7,65814.8,15.92,56.8,Radish
6.3,1865.7,65.8,62280.7,12.25,69.6,Radish
6.52,1632.0,67.3,40909.6,14.06,65.4,Radish
6.55,2024.1,58.2,47031.5,14.74,66.2,Radish
6.59,1701.5,63.7,51714.0,14.82,74.3,Radish
6.34,1423.0,58.7,55777.0,18.89,61.7,Radish
6.32,1660.9,57.6,65660.7,16.87,59.7,Radish
6.57,2019.5,60.9,55066.6,11.63,69.3,Radish
6.22,1749.4,60.7,46633.7,14.97,64.4,Radish
6.55,1465.4,59.1,63311.3,17.86,58.4,Radish
6.25,1990.1,64.0,52129.4,15.68,75.0,Radish
6.69,1787.7,70.3,40014.3,12.84,70.3,Radish
6.86,1550.9,63.8,62709.8,13.89,61.1,Radish
6.46,1603.6,68.1,57113.8,15.13,74.1,Radish
6.48,1981.1,55.4,71488.8,15.0,65.3,Radish
6.48,1600.5,65.4,55976.3,14.74,67.6,Radish
6.64,1883.7,65.9,61608.6,17.31,72.5,Radish
6.49,1668.7,56.0,47456.4,14.93,62.0,Radish
6.76,1945.9,59.2,54129.7,15.49,61.8,Radish
6.72,1284.3,61.7,50530.3,12.93,60.6,Radish
6.52,1827.3,65.8,49787.7,16.84,65.0,Radish
6.47,1572.2,62.1,48707.7,17.74,69.8,Radish
6.65,1853.0,56.4,62351.5,17.88,62.2,Radish
6.57,2011.1,57.0,37459.8,14.91,56.4,Radish
6.69,1685.4,69.5,54034.9,16.92,71.8,Radish
6.16,1499.6,59.9,71045.3,14.87,61.7,Radish
6.6,1636.8,61.4,35000.0,13.15,75.0,Radish
6.46,1932.0,66.3,52723.8,16.34,61.6,Radish
6.28,1602.8,59.2,56579.2,14.05,58.7,Radish
6.44,1694.4,67.3,55016.8,14.33,74.0,Radish
6.16,1724.9,62.8,52525.9,16.39,66.5,Radish
6.58,1973.1,64.6,51693.3,16.78,64.6,Radish
6.93,1550.5,68.1,67225.2,15.87,61.5,Radish
6.36,1413.6,57.4,47955.4,12.58,62.6,Radish
6.55,1752.1,57.4,68815.1,18.7,56.0,Radish
6.0,1665.5,66.0,50696.1,15.39,63.3,Radish
6.64,2188.8,63.9,60709.1,15.37,59.2,Radish
6.38,1776.1,68.3,68649.3,15.41,75.0,Radish
6.45,1612.2,64.9,42522.1,13.35,69.3,Radish
6.52,1684.1,64.6,59100.3,15.02,68.9,Radish
6.23,1373.0,66.1,70088.3,16.85,63.8,Radish
6.47,1498.2,65.4,55031.7,14.25,72.2,Radish
6.54,1842.4,51.9,55101.8,17.21,62.8,Radish
6.62,1662.6,60.7,40512.5,14.82,61.7,Radish
6.57,1916.4,60.4,58227.8,15.8,64.0,Radish
6.4,1775.8,65.9,52537.1,11.55,66.2,Radish
6.39,1908.7,66.8,71562.3,13.94,59.9,Radish
6.65,2029.3,59.9,52861.1,17.79,61.1,Radish
6.69,1566.9,59.9,66308.7,15.64,55.5,Radish
6.26,1739.5,55.2,39672.9,14.17,52.3,Radish
6.52,1905.6,64.2,53838.3,18.15,67.0,Radish
6.99,1670.6,58.2,70354.8,17.03,71.8,Radish
6.68,1617.6,62.3,44392.2,14.62,61.4,Radish
6.93,1917.7,63.0,36416.5,14.81,68.2,Radish
6.71,1803.2,60.9,54936.4,16.93,55.0,Radish
6.85,1541.5,66.3,71225.9,16.08,67.1,Radish
6.42,1930.9,57.5,61533.5,13.34,68.1,Radish
6.48,1939.4,64.3,62746.8,17.77,63.3,Radish
6.4,1725.0,63.8,52414.6,13.61,71.5,Radish
6.43,1360.2,62.0,49934.9,14.18,73.2,Radish
6.38,1718.6,62.2,48459.3,14.08,65.1,Radish
6.61,1901.8,60.9,45929.0,12.42,71.6,Radish
6.76,1771.9,63.4,63419.7,14.45,59.2,Radish
6.74,1445.0,60.1,54501.2,16.08,62.9,Radish
6.37,2033.1,68.7,66928.3,18.1,75.0,Radish
6.8,1835.7,62.1,59941.0,14.95,65.5,Radish
6.6,1529.1,59.6,67980.6,17.45,67.6,Radish
6.41,1750.7,54.8,51604.6,17.36,58.0,Radish
6.31,1653.9,59.5,60630.2,16.94,60.8,Radish
6.46,1438.4,61.1,49654.9,14.84,70.7,Radish
6.91,1615.0,59.8,40962.0,14.95,58.1,Radish
6.84,1635.1,59.6,61765.0,15.93,68.7,Radish
6.55,1867.1,59.9,66272.9,16.23,57.3,Radish
6.52,1921.2,63.4,46768.7,13.28,61.1,Radish
6.74,1770.3,66.0,41320.6,16.54,62.4,Radish
6.55,1601.8,65.3,50272.5,14.4,62.5,Radish
6.64,1803.2,59.8,36544.6,14.35,61.6,Radish
6.74,1846.3,70.0,35000.0,15.93,75.0,Radish
6.22,1986.2,65.0,52814.2,13.85,67.3,Radish
6.48,1871.3,62.2,47370.7,15.66,64.8,Radish
6.64,1709.9,63.3,43059.1,13.68,70.4,Radish
6.64,1926.8,58.8,52883.7,14.47,56.0,Radish
6.67,1944.4,64.6,37668.0,16.27,66.0,Radish
6.78,1881.9,62.9,69471.9,16.92,63.6,Radish
6.47,1854.7,62.9,42308.3,18.92,72.5,Radish
6.54,1716.7,60.1,55096.7,13.55,60.7,Radish
6.57,1504.0,66.6,51400.0,15.68,70.1,Radish
6.42,1601.7,60.9,70609.8,17.37,65.5,Radish
6.17,1167.7,54.7,63805.9,15.87,50.3,Apple
6.31,1088.6,49.8,40886.1,15.39,51.4,Apple
6.36,1058.7,54.7,44233.3,14.84,57.4,Apple
6.9,1548.3,54.8,58876.8,15.31,45.1,Apple
6.08,1295.1,53.7,52889.2,12.86,56.7,Apple
6.65,1257.0,53.5,50547.6,13.09,55.4,Apple
6.66,1298.9,58.1,60750.7,16.96,63.8,Apple
6.8,1201.0,51.3,64849.4,15.34,54.5,Apple
6.42,1134.9,54.6,42230.6,16.32,53.8,Apple
5.89,1278.8,59.5,30000.0,15.41,62.4,Apple
6.18,1240.9,54.4,47153.4,14.54,57.2,Apple
6.0,1310.1,52.4,58794.9,14.89,53.6,Apple
6.23,1044.1,58.3,55377.0,13.74,57.1,Apple
6.0,1010.9,53.9,61627.4,16.04,51.1,Apple
5.7,1178.9,54.1,30000.0,12.24,58.3,Apple
6.58,1550.4,59.1,53766.3,17.51,54.0,Apple
6.74,1186.1,54.9,44845.6,13.6,45.0,Apple
6.25,1242.3,48.6,46083.7,15.23,46.9,Apple
6.33,1140.8,58.6,59543.3,15.82,60.5,Apple
5.76,1491.9,52.5,45913.9,14.16,57.9,Apple
6.23,1280.4,58.8,54919.4,17.95,57.3,Apple
6.31,1346.0,63.5,55322.0,16.95,62.8,Apple
6.14,1223.5,50.6,61169.0,16.88,57.4,Apple
6.43,1236.0,55.6,30000.0,13.3,50.8,Apple
5.95,1172.3,49.4,41152.6,15.22,53.2,Apple
6.43,1333.8,52.8,53601.0,14.75,52.8,Apple
5.88,1338.1,58.4,51228.5,16.16,55.8,Apple
6.24,1148.0,59.1,50959.0,17.14,58.2,Apple
6.35,1156.7,55.6,52457.7,18.01,51.3,Apple
6.48,1305.3,50.3,53674.9,14.2,52.4,Apple
6.21,1445.7,50.0,59451.0,15.54,46.4,Apple
6.56,1412.8,56.5,70000.0,15.93,59.7,Apple
6.45,1462.8,49.8,48091.1,17.22,45.0,Apple
6.38,1132.2,58.3,60025.4,14.21,48.5,Apple
6.54,1121.4,59.3,58039.6,16.66,60.7,Apple
6.31,967.6,54.6,65547.5,15.98,45.0,Apple
5.91,1284.9,53.2,38006.0,14.28,56.3,Apple
6.38,1066.9,55.1,50245.2,14.03,53.9,Apple
6.64,1071.8,52.0,37242.4,13.81,54.2,Apple
7.0,1106.0,58.4,62261.3,17.13,60.8,Apple
6.08,1098.9,54.7,39724.1,15.23,58.2,Apple
6.55,832.2,49.6,52166.3,13.07,50.9,Apple
6.78,1392.0,57.8,51723.7,16.3,54.5,Apple
6.53,1313.3,55.0,70000.0,13.02,56.7,Apple
6.11,1392.4,61.5,42849.9,15.22,53.4,Apple
5.88,1247.6,55.9,53782.1,15.94,56.8,Apple
6.19,1407.2,54.5,48613.1,15.28,57.9,Apple
6.17,1272.9,53.4,41801.9,16.09,51.0,Apple
6.15,1123.9,56.4,63493.6,14.88,55.1,Apple
6.63,1200.3,55.8,69537.8,16.17,53.4,Apple
6.51,1058.5,58.3,47318.6,16.14,61.3,Apple
6.73,1148.7,57.2,45733.4,15.22,54.3,Apple
6.15,1097.2,52.0,53202.4,16.23,53.3,Apple
5.73,1117.1,53.5,55348.0,15.95,56.6,Apple
6.31,998.8,52.0,63836.7,14.95,46.2,Apple
6.74,974.0,53.3,48205.4,14.46,55.1,Apple
6.45,1241.8,58.7,38410.9,10.92,55.9,Apple
6.05,1303.0,55.0,49676.0,16.0,54.4,Apple
6.05,1238.2,53.1,47889.6,16.46,54.9,Apple
5.82,1218.2,60.4,48250.4,16.63,64.3,Apple
6.2,1198.0,53.5,36457.4,14.13,53.3,Apple
6.45,1025.4,55.1,55339.8,14.83,53.1,Apple
6.0,1098.9,52.2,59671.8,16.27,53.8,Apple
6.88,1161.7,53.5,44005.7,14.52,49.2,Apple
6.46,1366.4,55.8,52450.0,16.89,49.6,Apple
6.88,1432.8,54.0,40088.2,14.57,53.7,Apple
6.45,1170.4,56.7,40941.5,15.36,59.9,Apple
6.92,1171.0,53.3,50826.8,15.59,55.7,Apple
6.69,997.7,52.0,60815.7,15.56,49.1,Apple
6.54,1367.7,53.2,41311.2,14.93,63.0,Apple
6.33,1367.9,55.9,59801.8,16.86,56.3,Apple
6.27,1106.4,56.1,43857.3,16.31,56.5,Apple
5.84,1015.9,60.6,59917.0,15.23,63.6,Apple
6.27,1556.4,56.3,55522.2,14.79,51.6,Apple
6.27,1485.4,58.5,51877.2,16.65,53.7,Apple
6.08,1389.6,54.5,36428.8,13.26,59.2,Apple
6.37,1232.4,55.2,64372.0,15.72,51.6,Apple
6.96,1130.8,49.1,64235.1,15.61,51.6,Apple
6.62,1041.1,52.0,48215.8,14.19,49.1,Apple
6.35,1302.8,58.7,54011.4,17.21,59.0,Apple
6.6,1033.7,55.2,46956.2,16.59,50.0,Apple
6.48,1254.8,54.2,65509.1,15.33,54.8,Apple
6.73,1310.1,56.7,43553.8,13.7,53.2,Apple
6.35,1063.4,58.0,53811.3,15.72,56.1,Apple
5.96,1274.2,54.0,70000.0,17.42,54.0,Apple
6.07,1157.0,61.2,30000.0,13.88,60.8,Apple
6.35,1183.6,53.3,56734.9,11.91,51.5,Apple
6.43,954.5,50.0,45359.1,14.98,51.4,Apple
6.48,913.7,53.4,30000.0,12.95,56.6,Apple
6.48,1014.7,52.7,55526.0,14.19,55.1,Apple
6.95,1106.6,56.0,34968.7,15.8,54.9,Apple
6.51,916.3,55.8,52957.1,13.61,58.8,Apple
6.27,1064.4,60.0,66694.9,13.95,56.7,Apple
6.26,1197.1,59.1,58286.0,17.22,58.3,Apple
6.5,1442.9,50.8,44736.5,15.74,57.5,Apple
6.13,1209.8,56.2,55085.2,14.44,57.8,Apple
6.33,1346.5,56.1,45158.5,15.32,50.5,Apple
6.79,1544.1,61.4,57192.2,14.3,55.6,Apple
6.55,1183.6,57.5,63695.2,15.17,57.0,Apple
6.12,1049.9,58.2,32280.6,12.72,60.0,Apple
6.17,1600.0,52.6,81125.0,22.46,60.0,Grapes
6.11,1140.9,48.6,100000.0,21.43,55.1,Grapes
6.13,1375.1,53.3,78162.7,22.8,54.2,Grapes
6.43,1529.9,50.4,71143.0,22.26,46.0,Grapes
6.23,1369.8,52.1,72061.2,23.48,47.8,Grapes
6.38,1141.0,47.7,75655.4,22.01,50.6,Grapes
5.9,1494.9,51.0,66843.9,24.22,49.3,Grapes
5.5,1359.4,51.4,67079.8,23.52,53.1,Grapes
6.23,1233.2,50.8,89417.5,22.9,46.3,Grapes
5.85,1157.5,48.1,70438.0,22.28,49.6,Grapes
6.15,1319.3,50.0,67778.5,21.32,48.7,Grapes
5.91,1273.0,46.4,74372.8,22.35,54.4,Grapes
6.19,1023.3,48.7,79889.8,23.61,51.4,Grapes
6.22,1349.9,49.8,88610.2,22.18,52.6,Grapes
5.91,1092.0,51.2,66477.3,22.19,54.1,Grapes
6.52,1258.8,45.0,86810.8,21.62,45.0,Grapes
6.67,1333.8,50.7,78906.6,20.81,46.4,Grapes
6.15,1440.1,54.5,73782.7,22.25,53.9,Grapes
5.68,1126.7,52.0,100000.0,24.81,52.2,Grapes
6.53,1224.0,49.4,63223.3,24.47,50.2,Grapes
6.05,1361.7,46.7,92539.8,23.65,50.4,Grapes
6.32,1118.4,48.0,83307.5,22.6,51.3,Grapes
6.28,1018.0,52.2,75001.3,22.22,45.6,Grapes
6.38,1158.5,49.0,55000.0,23.06,46.3,Grapes
6.24,826.3,57.0,74359.1,22.57,46.9,Grapes
6.32,1179.6,51.3,67915.8,21.36,53.4,Grapes
6.28,1271.4,50.9,78167.1,22.72,47.5,Grapes
5.88,1226.0,43.3,59641.4,19.87,52.3,Grapes
6.68,998.2,51.4,72184.7,23.06,47.2,Grapes
5.88,1321.8,48.1,64736.4,20.52,45.4,Grapes
5.76,1337.3,44.9,73466.8,23.04,45.2,Grapes
6.22,1204.3,53.8,81579.1,19.0,50.5,Grapes
6.25,1180.0,50.5,75361.2,22.63,46.0,Grapes
6.45,1004.8,49.7,88714.1,27.11,48.7,Grapes
6.03,1349.3,55.5,81031.3,23.93,54.3,Grapes
6.26,1579.6,53.6,82906.8,21.36,60.0,Grapes
5.99,1446.0,52.6,98571.6,24.61,59.3,Grapes
6.36,1342.8,57.4,81680.4,22.21,51.4,Grapes
6.12,1245.3,52.4,89374.5,22.77,47.9,Grapes
6.16,1116.2,55.9,80819.6,24.91,60.0,Grapes
5.97,1165.6,51.3,69825.7,20.75,50.2,Grapes
6.28,1270.0,49.8,57110.5,22.83,53.5,Grapes
6.3,1260.8,52.4,92679.7,20.11,52.2,Grapes
6.45,1327.8,49.9,71061.0,23.77,48.5,Grapes
6.47,1051.9,47.4,91167.6,23.25,51.8,Grapes
6.48,1139.9,53.6,78067.1,23.3,46.9,Grapes
6.55,1065.0,45.3,81805.4,22.07,43.2,Grapes
6.29,1090.9,54.9,90413.3,23.36,56.2,Grapes
6.03,1262.0,46.8,73312.0,22.3,44.5,Grapes
6.48,1101.3,49.6,85073.2,24.39,45.9,Grapes
6.33,1354.8,47.0,90702.0,22.72,44.5,Grapes
5.81,1234.4,48.9,96307.0,22.89,54.1,Grapes
6.54,1105.2,48.2,79454.2,23.45,41.0,Grapes
6.37,1236.6,53.8,83576.8,23.8,54.8,Grapes
6.05,1334.4,50.1,75893.9,22.82,53.6,Grapes
6.22,1236.0,51.9,88365.1,25.31,45.4,Grapes
6.5,1244.8,48.8,70444.8,24.11,51.3,Grapes
6.2,1418.4,50.7,82554.6,23.88,51.1,Grapes
6.08,1065.7,45.5,64518.9,21.68,46.8,Grapes
6.02,1129.7,49.3,68996.9,22.84,47.2,Grapes
6.31,1120.8,55.7,66539.7,23.04,49.1,Grapes
6.13,1418.0,49.8,69095.0,24.21,45.8,Grapes
6.21,1163.9,51.8,64241.1,21.56,45.7,Grapes
6.34,1164.0,47.7,83760.0,21.41,41.8,Grapes
6.46,1346.5,54.2,63557.0,21.18,55.2,Grapes
6.24,1438.8,57.3,89077.2,20.86,58.5,Grapes
6.11,1230.4,48.2,59758.0,20.86,53.0,Grapes
6.06,1436.9,50.4,93849.9,24.05,51.2,Grapes
6.42,1276.4,47.1,67085.8,21.98,44.9,Grapes
6.34,1205.7,53.8,76552.1,23.72,51.1,Grapes
6.13,992.9,48.6,82166.5,23.97,53.9,Grapes
5.93,955.2,48.6,72013.8,23.71,47.5,Grapes
6.31,1003.0,47.4,55000.0,23.84,52.2,Grapes
6.26,1414.7,52.6,79062.8,22.86,48.3,Grapes
6.0,1423.1,46.5,66466.4,20.56,45.2,Grapes
6.45,1223.7,48.3,76973.8,22.86,49.7,Grapes
6.13,1199.6,49.2,61084.6,22.03,54.0,Grapes
6.39,1112.7,50.4,67566.8,24.06,45.0,Grapes
5.87,1175.3,47.0,55506.4,22.94,47.3,Grapes
6.02,1200.3,50.6,70166.8,22.99,54.3,Grapes
6.08,1261.8,44.0,76844.6,23.58,42.1,Grapes
6.29,1315.5,55.2,96491.6,25.08,46.6,Grapes
6.05,1156.8,56.2,78604.1,22.61,58.0,Grapes
6.36,1003.0,45.9,76808.1,23.51,48.1,Grapes
6.32,1318.8,51.2,63968.9,22.84,53.7,Grapes
6.3,868.1,49.5,86608.3,22.68,47.5,Grapes
5.81,1131.4,46.5,76948.9,22.94,48.9,Grapes
6.06,1096.9,53.9,80502.5,22.7,51.6,Grapes
6.26,1456.9,51.4,74477.7,20.61,44.2,Grapes
5.72,1211.8,49.1,84141.4,23.95,49.2,Grapes
6.59,1359.3,48.2,91000.7,23.48,51.2,Grapes
6.02,1470.0,51.6,74765.2,20.51,51.3,Grapes
6.69,1343.0,50.6,82592.1,23.66,50.7,Grapes
5.96,1054.2,45.7,75648.4,22.11,51.2,Grapes
6.34,1131.1,53.0,75945.5,23.98,54.5,Grapes
6.06,1187.3,44.7,79610.9,23.77,45.8,Grapes
6.0,1037.3,49.8,86691.6,22.27,47.4,Grapes
6.19,1233.9,53.4,90420.3,23.44,48.5,Grapes
6.42,1228.0,53.2,88909.9,25.13,56.1,Grapes
6.07,981.5,48.4,82159.6,24.9,44.8,Grapes
5.94,897.9,91.1,6735.4,22.89,78.5,Oyster Mushroom
6.37,820.1,90.8,5395.4,20.48,84.7,Oyster Mushroom
6.06,1011.7,91.6,6759.1,21.76,85.6,Oyster Mushroom
5.91,1010.2,89.9,6206.8,20.6,82.9,Oyster Mushroom
6.5,917.2,89.3,3341.5,21.78,79.9,Oyster Mushroom
5.88,1234.8,89.4,7645.7,23.71,80.9,Oyster Mushroom
5.91,937.5,90.8,5294.5,22.05,77.9,Oyster Mushroom
6.39,956.6,90.4,6805.8,23.61,78.0,Oyster Mushroom
6.07,843.3,90.5,6333.3,22.23,75.4,Oyster Mushroom
6.03,938.1,90.0,6862.1,21.43,72.6,Oyster Mushroom
5.72,790.2,90.1,6385.6,20.17,71.2,Oyster Mushroom
5.95,1500.0,93.1,6455.7,21.85,88.5,Oyster Mushroom
6.0,1024.3,90.0,4360.2,22.53,73.5,Oyster Mushroom
6.08,926.5,89.5,7049.3,21.54,75.1,Oyster Mushroom
5.94,1087.4,89.5,2000.0,21.97,75.1,Oyster Mushroom
6.0,780.8,89.6,2029.4,22.08,85.2,Oyster Mushroom
6.12,1129.5,89.3,7749.2,23.06,81.5,Oyster Mushroom
5.97,998.5,89.1,6827.1,20.46,73.9,Oyster Mushroom
6.12,856.6,91.3,7580.7,23.62,87.8,Oyster Mushroom
5.98,1253.1,90.3,5273.6,22.25,83.6,Oyster Mushroom
6.02,963.5,89.2,5028.8,20.71,77.9,Oyster Mushroom
5.83,1045.9,89.2,3769.0,21.3,70.6,Oyster Mushroom
6.38,1349.1,89.8,4515.6,23.72,80.5,Oyster Mushroom
6.07,884.0,88.1,4344.4,22.23,68.8,Oyster Mushroom
6.04,1026.1,89.1,9780.7,21.66,70.2,Oyster Mushroom
6.25,1074.5,91.6,6047.0,20.75,80.7,Oyster Mushroom
6.42,872.2,88.8,2000.0,21.45,73.9,Oyster Mushroom
6.24,823.6,89.2,6327.5,21.33,65.0,Oyster Mushroom
5.97,1191.5,87.2,4085.6,21.53,70.9,Oyster Mushroom
6.07,1047.8,89.7,3902.3,22.31,80.3,Oyster Mushroom
5.87,871.9,87.0,3234.4,21.25,75.1,Oyster Mushroom
6.5,1364.7,91.4,4286.4,22.26,86.5,Oyster Mushroom
6.26,1027.8,88.5,5032.2,22.68,74.9,Oyster Mushroom
5.96,887.2,92.3,6805.0,21.56,83.2,Oyster Mushroom
6.11,805.8,90.7,4970.6,21.57,78.1,Oyster Mushroom
6.13,1392.6,87.1,7763.0,22.85,65.0,Oyster Mushroom
5.99,1308.3,88.4,4667.3,21.99,79.7,Oyster Mushroom
6.06,744.6,88.8,7642.9,22.7,69.7,Oyster Mushroom
6.17,988.7,90.4,9234.1,21.93,67.5,Oyster Mushroom
5.54,871.6,93.7,7790.8,22.91,81.1,Oyster Mushroom
6.2,1128.0,89.7,4560.9,22.64,84.3,Oyster Mushroom
6.01,1008.2,91.2,6632.5,20.18,77.7,Oyster Mushroom
6.13,881.8,90.2,7917.9,24.4,80.6,Oyster Mushroom
6.02,846.0,89.2,8108.7,22.31,75.7,Oyster Mushroom
6.2,1073.4,88.9,4288.6,20.21,80.0,Oyster Mushroom
6.37,1095.9,90.3,3922.4,21.71,76.4,Oyster Mushroom
6.38,1074.5,88.5,6852.6,21.83,77.1,Oyster Mushroom
5.83,1037.6,88.6,7743.0,22.96,72.8,Oyster Mushroom
5.75,1254.7,86.5,8544.1,22.72,73.1,Oyster Mushroom
5.91,1025.0,88.3,9934.6,20.63,74.4,Oyster Mushroom
6.09,1000.0,86.4,10000.0,23.24,74.8,Oyster Mushroom
6.38,680.2,90.1,7181.7,21.1,78.2,Oyster Mushroom
6.03,999.5,93.0,5371.5,22.99,86.8,Oyster Mushroom
6.25,907.7,89.3,6812.0,23.43,73.3,Oyster Mushroom
5.87,1305.2,88.8,6801.3,22.74,71.2,Oyster Mushroom
6.16,764.6,87.0,7960.8,22.33,73.1,Oyster Mushroom
6.1,1010.8,90.3,8286.6,22.07,82.2,Oyster Mushroom
6.19,765.7,90.0,4681.2,21.65,83.1,Oyster Mushroom
6.02,1099.1,87.6,5378.7,22.72,70.4,Oyster Mushroom
6.15,790.9,90.9,6946.7,22.94,88.9,Oyster Mushroom
6.04,796.0,90.6,4551.6,23.88,85.2,Oyster Mushroom
6.03,622.3,90.1,2144.5,22.73,71.3,Oyster Mushroom
5.99,808.2,90.7,6780.6,21.4,81.0,Oyster Mushroom
5.97,999.3,89.0,6214.5,22.52,81.3,Oyster Mushroom
5.94,1190.2,90.0,8957.0,22.92,82.6,Oyster Mushroom
5.79,1057.5,87.4,4460.8,22.92,68.1,Oyster Mushroom
6.18,913.6,89.6,3110.3,22.61,77.6,Oyster Mushroom
6.05,855.0,90.6,6004.6,23.29,79.9,Oyster Mushroom
6.06,816.7,89.2,8156.3,20.91,78.4,Oyster Mushroom
5.7,1229.8,89.4,6510.6,22.74,76.6,Oyster Mushroom
6.15,1085.2,92.4,5108.8,22.39,84.4,Oyster Mushroom
6.22,1028.1,89.1,8021.0,22.46,67.4,Oyster Mushroom
5.98,585.6,90.9,4809.9,21.97,74.5,Oyster Mushroom
6.3,814.5,90.8,5963.7,21.21,76.1,Oyster Mushroom
5.77,949.1,90.2,4334.4,23.01,83.0,Oyster Mushroom
6.08,826.7,89.4,2963.3,22.73,79.3,Oyster Mushroom
5.89,1028.8,89.2,7766.3,23.06,79.6,Oyster Mushroom
5.97,791.2,93.2,10000.0,21.33,78.6,Oyster Mushroom
6.36,744.0,90.0,2834.5,21.88,80.2,Oyster Mushroom
5.8,1500.0,88.5,7593.3,22.6,78.7,Oyster Mushroom
6.1,893.8,88.4,5677.1,23.72,74.4,Oyster Mushroom
5.96,1427.7,87.7,3073.0,21.31,75.9,Oyster Mushroom
6.17,1249.6,89.6,6106.9,22.72,75.8,Oyster Mushroom
5.79,500.0,90.6,4559.3,21.04,84.3,Oyster Mushroom
6.04,977.1,87.7,6769.3,22.76,73.2,Oyster Mushroom
5.89,1125.1,89.9,8179.6,22.23,83.6,Oyster Mushroom
6.1,968.1,90.5,4177.8,20.8,80.8,Oyster Mushroom
6.02,881.6,87.5,9637.2,21.83,81.5,Oyster Mushroom
5.94,1140.9,89.6,5591.5,21.63,70.5,Oyster Mushroom
6.16,1112.4,89.2,4996.9,23.55,76.2,Oyster Mushroom
6.12,969.3,91.5,9201.4,23.16,77.9,Oyster Mushroom
6.1,1078.8,90.0,5478.9,23.2,79.2,Oyster Mushroom
6.13,954.3,89.7,7626.3,21.08,73.8,Oyster Mushroom
5.96,952.4,89.8,5109.0,19.72,70.0,Oyster Mushroom
5.79,927.7,92.0,5693.6,22.14,73.1,Oyster Mushroom
5.86,994.9,86.5,8873.7,22.9,65.0,Oyster Mushroom
5.95,1036.5,89.3,5108.2,21.62,75.2,Oyster Mushroom
5.64,840.7,91.1,8277.5,20.27,78.1,Oyster Mushroom
5.81,691.3,89.3,8665.9,21.97,71.0,Oyster Mushroom
5.87,961.0,88.8,6550.3,22.6,74.0,Oyster Mushroom
6.11,1728.7,70.9,74634.0,25.86,60.2,Okra
6.27,1200.0,66.4,83606.7,31.17,60.1,Okra
6.13,1756.9,72.9,91368.7,29.38,57.7,Okra
6.27,1922.2,71.9,64542.0,28.14,61.7,Okra
5.89,1478.7,75.6,74853.0,27.29,41.9,Okra
6.04,1956.9,72.3,85332.2,31.53,54.5,Okra
6.22,1716.5,76.2,81669.0,28.0,63.0,Okra
5.84,1708.2,71.9,78080.2,31.26,54.0,Okra
6.48,1703.5,72.3,87033.4,29.21,61.0,Okra
6.23,1696.4,73.1,100000.0,29.64,50.2,Okra
6.37,1701.6,75.3,65784.8,26.92,45.6,Okra
5.95,1917.1,76.8,97424.0,31.83,59.4,Okra
6.05,1448.6,67.7,89833.0,27.78,58.3,Okra
6.17,2056.5,79.9,78963.3,26.4,68.3,Okra
6.38,1342.6,74.3,78590.3,27.65,54.1,Okra
6.32,1793.7,64.1,91043.8,28.16,45.9,Okra
6.28,1797.4,73.5,71881.3,30.46,55.3,Okra
6.24,1529.6,65.3,79085.0,27.49,51.1,Okra
6.26,1851.2,69.3,62725.7,28.38,61.5,Okra
6.2,1826.5,72.0,80955.3,25.82,54.3,Okra
6.71,1328.1,64.4,100000.0,28.74,56.9,Okra
6.31,1492.0,70.4,84743.6,29.56,64.8,Okra
6.03,1485.7,61.1,92931.4,27.94,57.0,Okra
6.29,1574.6,71.7,76544.1,28.82,58.4,Okra
6.2,1636.2,65.5,61512.1,26.48,60.8,Okra
5.89,1632.4,70.4,76746.7,27.54,54.8,Okra
