soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source
6.5,526,74,3138,29.1,89,Squash,augmented_smote
6.6,528,73,3073,29.2,91,Squash,augmented_smote
6.3,526,72,3171,29.2,89,Squash,augmented_smote
6.3,525,74,3187,29.1,88,Squash,augmented_smote
6.3,526,72,3178,29.2,89,Squash,augmented_smote
6.7,529,74,3025,29.4,92,Squash,augmented_smote
6.3,526,73,3189,29.1,89,Squash,augmented_smote
6.7,529,74,3021,29.4,92,Squash,augmented_smote
6.3,525,74,3198,29.1,88,Squash,augmented_smote
6.4,526,72,3154,29.2,89,Squash,augmented_smote
6.7,529,73,3007,29.3,88,Squash,augmented_smote
6.7,528,73,3062,29.2,91,Squash,augmented_smote
6.4,526,74,3156,29.2,89,Squash,augmented_smote
6.3,527,71,3168,29.1,90,Squash,augmented_smote
6.7,529,74,3022,29.4,92,Squash,augmented_smote
6.5,528,72,3095,29.1,91,Squash,augmented_smote
6.7,528,73,3050,29.2,91,Squash,augmented_smote
6.6,529,74,3057,29.4,91,Squash,augmented_smote
6.7,530,74,3002,29.4,91,Squash,augmented_smote
6.6,529,74,3057,29.4,91,Squash,augmented_smote
6.5,528,72,3090,29.2,91,Squash,augmented_smote
6.4,527,72,3137,29.3,90,Squash,augmented_smote
6.3,526,72,3170,29.1,89,Squash,augmented_smote
6.7,529,73,3008,29.3,88,Squash,augmented_smote
6.7,530,74,3001,29.5,91,Squash,augmented_smote
6.5,527,73,3115,29.2,90,Squash,augmented_smote
6.5,526,74,3134,29.1,89,Squash,augmented_smote
6.4,528,72,3119,29.1,91,Squash,augmented_smote
6.6,527,73,3095,29.2,90,Squash,augmented_smote
6.4,528,72,3106,29.2,91,Squash,augmented_smote
6.3,527,71,3162,29.0,90,Squash,augmented_smote
6.5,528,72,3085,29.1,89,Squash,augmented_smote
6.6,528,73,3071,29.2,91,Squash,augmented_smote
6.5,528,72,3100,29.2,91,Squash,augmented_smote
6.3,526,72,3178,29.0,89,Squash,augmented_smote
6.3,526,72,3174,29.2,89,Squash,augmented_smote
6.3,526,72,3161,29.2,89,Squash,augmented_smote
6.6,529,74,3040,29.4,91,Squash,augmented_smote
6.4,526,74,3171,29.1,89,Squash,augmented_smote
6.3,527,72,3169,29.0,90,Squash,augmented_smote
6.6,528,72,3085,29.1,91,Squash,augmented_smote
6.7,529,73,3016,29.2,88,Squash,augmented_smote
6.3,526,72,3179,29.0,89,Squash,augmented_smote
6.5,527,72,3117,29.1,90,Squash,augmented_smote
6.6,527,73,3102,29.2,90,Squash,augmented_smote
6.5,527,72,3123,29.2,90,Squash,augmented_smote
6.6,528,73,3069,29.2,91,Squash,augmented_smote
6.5,528,74,3078,29.3,90,Squash,augmented_smote
6.7,530,74,3011,29.4,92,Squash,augmented_smote
6.3,525,73,3191,29.1,88,Squash,augmented_smote
6.5,528,72,3100,29.1,89,Squash,augmented_smote
6.7,529,73,3015,29.2,88,Squash,augmented_smote
6.3,525,74,3180,29.1,88,Squash,augmented_smote
6.3,526,72,3171,29.0,89,Squash,augmented_smote
6.5,528,72,3089,29.2,91,Squash,augmented_smote
6.3,526,72,3171,29.1,89,Squash,augmented_smote
6.4,526,74,3149,29.1,89,Squash,augmented_smote
6.7,529,73,3022,29.2,87,Squash,augmented_smote
6.6,529,73,3037,29.2,87,Squash,augmented_smote
6.7,530,74,3000,29.5,92,Squash,augmented_smote
6.6,529,73,3059,29.4,91,Squash,augmented_smote
6.7,529,73,3006,29.3,89,Squash,augmented_smote
6.4,527,73,3135,29.3,90,Squash,augmented_smote
6.4,527,72,3125,29.1,90,Squash,augmented_smote
6.3,527,71,3143,29.1,90,Squash,augmented_smote
6.7,529,73,3027,29.2,89,Squash,augmented_smote
6.3,525,73,3191,29.1,88,Squash,augmented_smote
6.6,529,74,3026,29.5,92,Squash,augmented_smote
6.7,529,73,3025,29.2,87,Squash,augmented_smote
6.7,529,73,3025,29.3,91,Squash,augmented_smote
6.6,529,73,3055,29.4,91,Squash,augmented_smote
6.7,529,73,3008,29.3,88,Squash,augmented_smote
6.4,526,74,3155,29.1,89,Squash,augmented_smote
6.7,529,74,3020,29.4,92,Squash,augmented_smote
6.5,527,72,3101,29.2,88,Squash,augmented_smote
6.3,527,71,3166,29.1,90,Squash,augmented_smote
6.3,526,72,3159,29.2,89,Squash,augmented_smote
6.6,528,72,3079,29.1,91,Squash,augmented_smote
5.5,457,85,1081,27.3,85,Avocado,augmented_smote
5.8,454,83,970,27.7,86,Avocado,augmented_smote
5.6,434,85,1115,27.0,82,Avocado,augmented_smote
5.6,459,84,994,27.5,85,Avocado,augmented_smote
5.6,460,84,1012,27.5,85,Avocado,augmented_smote
5.8,427,84,1274,26.9,81,Avocado,augmented_smote
6.0,433,81,1417,27.8,87,Avocado,augmented_smote
6.0,451,83,956,27.8,86,Avocado,augmented_smote
5.7,430,85,1108,26.9,82,Avocado,augmented_smote
6.1,437,81,1466,27.8,86,Avocado,augmented_smote
6.1,445,82,1188,27.9,87,Avocado,augmented_smote
6.0,420,80,1670,27.9,82,Avocado,augmented_smote
5.8,427,84,1233,26.9,81,Avocado,augmented_smote
5.9,428,82,1388,27.5,86,Avocado,augmented_smote
5.7,427,85,1103,26.9,81,Avocado,augmented_smote
6.1,424,79,1643,28.2,85,Avocado,augmented_smote
5.8,430,85,1069,27.1,82,Avocado,augmented_smote
6.0,449,83,995,27.8,86,Avocado,augmented_smote
6.0,444,81,1375,27.8,87,Avocado,augmented_smote
5.7,422,85,1139,26.9,81,Avocado,augmented_smote
6.1,435,81,1427,27.9,87,Avocado,augmented_smote
5.6,459,84,995,27.5,85,Avocado,augmented_smote
6.0,422,80,1626,27.7,82,Avocado,augmented_smote
5.5,456,85,1127,27.2,85,Avocado,augmented_smote
5.7,453,84,1059,27.4,85,Avocado,augmented_smote
6.2,429,80,1588,28.2,86,Avocado,augmented_smote
5.5,418,86,1272,26.8,83,Avocado,augmented_smote
6.1,427,79,1605,28.2,85,Avocado,augmented_smote
5.5,420,86,1240,26.9,83,Avocado,augmented_smote
5.5,414,86,1279,26.8,82,Avocado,augmented_smote
5.8,448,83,1299,27.6,86,Avocado,augmented_smote
6.0,435,81,1476,27.5,84,Avocado,augmented_smote
6.0,443,81,1381,27.9,87,Avocado,augmented_smote
5.5,434,85,1157,27.1,83,Avocado,augmented_smote
6.2,436,80,1494,28.1,87,Avocado,augmented_smote
5.5,434,85,1219,26.9,84,Avocado,augmented_smote
5.5,420,86,1267,26.8,83,Avocado,augmented_smote
5.7,430,85,1086,27.0,82,Avocado,augmented_smote
6.1,437,81,1464,27.8,86,Avocado,augmented_smote
6.1,415,79,1746,28.3,83,Avocado,augmented_smote
5.5,426,86,1246,26.8,83,Avocado,augmented_smote
5.7,421,84,1410,26.9,81,Avocado,augmented_smote
6.2,440,80,1439,28.1,88,Avocado,augmented_smote
5.6,460,84,1005,27.5,85,Avocado,augmented_smote
5.7,426,84,1184,26.9,81,Avocado,augmented_smote
6.2,440,80,1448,28.1,88,Avocado,augmented_smote
5.7,453,84,1057,27.4,85,Avocado,augmented_smote
6.0,443,81,1385,27.9,87,Avocado,augmented_smote
6.2,439,80,1455,28.0,87,Avocado,augmented_smote
5.9,446,83,988,27.7,86,Avocado,augmented_smote
5.8,456,84,979,27.6,85,Avocado,augmented_smote
5.9,440,84,1038,27.5,85,Avocado,augmented_smote
5.7,456,83,1089,27.6,86,Avocado,augmented_smote
5.7,430,85,1087,27.0,82,Avocado,augmented_smote
5.8,433,84,1054,27.2,83,Avocado,augmented_smote
5.9,428,82,1390,27.5,86,Avocado,augmented_smote
5.6,414,86,1245,26.8,82,Avocado,augmented_smote
5.5,434,85,1219,26.9,84,Avocado,augmented_smote
5.5,446,85,1179,27.0,84,Avocado,augmented_smote
5.7,421,84,1413,26.9,81,Avocado,augmented_smote
5.8,426,84,1204,26.9,81,Avocado,augmented_smote
5.9,446,82,1338,27.7,87,Avocado,augmented_smote
5.9,413,81,1597,27.8,83,Avocado,augmented_smote
5.7,430,85,1109,26.9,82,Avocado,augmented_smote
5.8,422,83,1291,27.3,82,Avocado,augmented_smote
5.5,431,85,1175,27.0,83,Avocado,augmented_smote
5.6,459,84,995,27.5,85,Avocado,augmented_smote
5.8,428,84,1159,27.1,82,Avocado,augmented_smote
5.6,459,84,1020,27.4,85,Avocado,augmented_smote
5.7,425,85,1128,26.9,81,Avocado,augmented_smote
5.6,416,85,1362,26.8,81,Avocado,augmented_smote
5.6,411,85,1396,27.0,82,Avocado,augmented_smote
6.1,435,81,1475,27.6,84,Avocado,augmented_smote
5.9,430,82,1502,27.0,80,Avocado,augmented_smote
5.6,452,85,1194,27.1,84,Avocado,augmented_smote
6.0,422,80,1638,27.7,82,Avocado,augmented_smote
6.1,416,79,1743,28.3,83,Avocado,augmented_smote
5.5,436,85,1214,26.9,84,Avocado,augmented_smote
5.5,454,85,1148,27.1,85,Avocado,augmented_smote
6.0,424,81,1607,27.6,81,Avocado,augmented_smote
6.1,435,81,1426,27.9,87,Avocado,augmented_smote
5.9,432,83,1256,27.4,84,Avocado,augmented_smote
5.5,435,85,1152,27.1,83,Avocado,augmented_smote
5.5,455,85,1156,27.1,85,Avocado,augmented_smote
5.8,436,84,1035,27.3,83,Avocado,augmented_smote
5.6,437,85,1121,27.0,83,Avocado,augmented_smote
5.6,448,84,1071,27.3,84,Avocado,augmented_smote
6.0,423,81,1610,27.6,81,Avocado,augmented_smote
6.0,432,82,1412,27.7,86,Avocado,augmented_smote
5.8,438,83,1392,27.0,82,Avocado,augmented_smote
5.9,428,82,1540,27.2,80,Avocado,augmented_smote
5.6,418,85,1192,26.8,81,Avocado,augmented_smote
5.8,454,85,714,26.5,88,Coffee,augmented_smote
6.5,471,83,1230,27.0,97,Coffee,augmented_smote
6.5,475,80,1215,27.0,99,Coffee,augmented_smote
6.5,473,81,1219,27.0,98,Coffee,augmented_smote
5.8,451,86,704,26.5,87,Coffee,augmented_smote
5.9,462,84,873,26.7,91,Coffee,augmented_smote
6.4,473,80,1166,27.0,98,Coffee,augmented_smote
5.8,453,86,710,26.5,87,Coffee,augmented_smote
6.0,463,83,907,26.7,92,Coffee,augmented_smote
6.4,471,82,1148,26.9,97,Coffee,augmented_smote
5.8,454,85,714,26.5,88,Coffee,augmented_smote
6.2,468,82,1028,26.8,95,Coffee,augmented_smote
5.8,454,85,713,26.5,88,Coffee,augmented_smote
6.2,469,82,1074,26.9,95,Coffee,augmented_smote
5.8,456,85,720,26.5,88,Coffee,augmented_smote
6.2,467,82,1017,26.8,95,Coffee,augmented_smote
5.8,458,84,783,26.6,89,Coffee,augmented_smote
5.8,452,86,708,26.5,87,Coffee,augmented_smote
6.2,465,84,1088,26.9,94,Coffee,augmented_smote
5.8,453,86,709,26.5,87,Coffee,augmented_smote
6.5,473,81,1191,27.0,97,Coffee,augmented_smote
5.8,453,86,710,26.5,87,Coffee,augmented_smote
6.0,461,84,921,26.7,92,Coffee,augmented_smote
5.8,457,85,749,26.5,89,Coffee,augmented_smote
6.2,467,83,1021,26.8,94,Coffee,augmented_smote
6.0,464,83,931,26.7,93,Coffee,augmented_smote
6.4,472,81,1157,26.9,97,Coffee,augmented_smote
5.8,457,85,877,26.7,90,Coffee,augmented_smote
5.8,457,85,766,26.5,89,Coffee,augmented_smote
6.3,471,81,1120,26.9,97,Coffee,augmented_smote
6.0,462,83,947,26.7,93,Coffee,augmented_smote
6.3,469,82,1084,26.9,95,Coffee,augmented_smote
6.5,473,81,1218,27.0,98,Coffee,augmented_smote
5.8,451,86,703,26.5,87,Coffee,augmented_smote
6.5,470,83,1227,27.0,97,Coffee,augmented_smote
6.5,474,81,1221,27.0,98,Coffee,augmented_smote
6.5,475,80,1215,27.0,99,Coffee,augmented_smote
5.9,461,83,919,26.7,92,Coffee,augmented_smote
6.1,464,83,938,26.7,92,Coffee,augmented_smote
5.8,455,85,812,26.6,89,Coffee,augmented_smote
6.0,461,84,946,26.7,92,Coffee,augmented_smote
5.8,455,85,823,26.6,89,Coffee,augmented_smote
5.8,458,85,790,26.6,89,Coffee,augmented_smote
6.2,463,84,1049,26.8,94,Coffee,augmented_smote
6.0,461,84,921,26.7,92,Coffee,augmented_smote
5.8,457,85,753,26.5,89,Coffee,augmented_smote
5.8,453,86,778,26.6,88,Coffee,augmented_smote
6.3,471,82,1120,26.9,96,Coffee,augmented_smote
5.8,455,85,718,26.5,88,Coffee,augmented_smote
6.5,474,81,1216,27.0,98,Coffee,augmented_smote
6.4,468,83,1176,26.9,96,Coffee,augmented_smote
6.0,462,84,875,26.7,91,Coffee,augmented_smote
6.5,473,81,1225,27.0,98,Coffee,augmented_smote
6.4,472,81,1176,27.0,97,Coffee,augmented_smote
6.5,473,81,1218,27.0,98,Coffee,augmented_smote
5.8,457,85,772,26.6,89,Coffee,augmented_smote
5.8,453,85,763,26.6,88,Coffee,augmented_smote
5.8,451,86,722,26.5,87,Coffee,augmented_smote
5.8,456,85,720,26.5,88,Coffee,augmented_smote
6.4,472,81,1135,26.9,97,Coffee,augmented_smote
5.8,454,85,715,26.5,88,Coffee,augmented_smote
6.5,474,81,1206,27.0,98,Coffee,augmented_smote
6.5,475,80,1215,27.0,99,Coffee,augmented_smote
6.4,472,81,1167,27.0,97,Coffee,augmented_smote
5.8,456,85,734,26.5,88,Coffee,augmented_smote
5.9,460,84,835,26.6,90,Coffee,augmented_smote
6.4,474,80,1180,27.0,98,Coffee,augmented_smote
6.4,468,83,1151,26.9,96,Coffee,augmented_smote
5.8,456,85,720,26.5,88,Coffee,augmented_smote
5.8,455,85,829,26.6,89,Coffee,augmented_smote
6.5,473,81,1224,27.0,98,Coffee,augmented_smote
6.3,469,82,1068,26.9,95,Coffee,augmented_smote
6.2,466,84,1072,26.8,94,Coffee,augmented_smote
6.5,471,82,1228,27.0,97,Coffee,augmented_smote
6.1,464,83,986,26.8,94,Coffee,augmented_smote
5.9,460,84,815,26.6,90,Coffee,augmented_smote
6.5,471,82,1230,27.0,97,Coffee,augmented_smote
5.8,456,85,720,26.5,88,Coffee,augmented_smote
6.3,471,81,1106,26.9,97,Coffee,augmented_smote
5.8,458,85,780,26.6,89,Coffee,augmented_smote
5.8,451,86,739,26.5,88,Coffee,augmented_smote
6.3,471,81,1100,26.9,96,Coffee,augmented_smote
6.4,468,83,1160,26.9,96,Coffee,augmented_smote
5.8,452,85,750,26.5,88,Coffee,augmented_smote
5.9,461,84,852,26.6,91,Coffee,augmented_smote
5.8,460,84,819,26.6,90,Coffee,augmented_smote
6.5,474,81,1217,27.0,98,Coffee,augmented_smote
5.8,456,85,720,26.5,88,Coffee,augmented_smote
5.8,455,85,794,26.6,89,Coffee,augmented_smote
5.8,456,85,720,26.5,88,Coffee,augmented_smote
6.2,467,82,1065,26.9,95,Coffee,augmented_smote
6.2,465,84,1039,26.8,94,Coffee,augmented_smote
6.3,466,84,1080,26.8,94,Coffee,augmented_smote
6.5,473,82,1222,27.0,98,Coffee,augmented_smote
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,85,910,26.9,85,Black Pepper,augmented_smote
5.7,438,88,908,26.8,85,Black Pepper,augmented_smote
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,438,85,920,27.1,87,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,83,920,27.2,86,Black Pepper,augmented_smote
5.7,438,85,900,26.9,85,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.8,438,84,920,27.2,85,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,88,896,26.8,85,Black Pepper,augmented_smote
5.7,438,88,891,26.8,85,Black Pepper,augmented_smote
5.7,439,85,899,26.9,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,88,900,26.8,85,Black Pepper,augmented_smote
5.7,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,87,890,26.7,85,Black Pepper,augmented_smote
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.8,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,87,890,26.6,84,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,85,891,26.9,85,Black Pepper,augmented_smote
5.7,438,87,890,26.8,88,Black Pepper,augmented_smote
5.8,438,85,909,27.1,86,Black Pepper,augmented_smote
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote
5.8,438,84,920,27.3,88,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,439,85,899,26.9,85,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,88,890,26.8,88,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,85,915,27.0,85,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote
5.7,438,86,920,27.0,85,Black Pepper,augmented_smote
5.7,438,86,890,27.0,86,Black Pepper,augmented_smote
5.7,438,85,890,26.9,85,Black Pepper,augmented_smote
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote
5.7,438,85,903,26.9,85,Black Pepper,augmented_smote
5.7,438,88,890,26.7,87,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.8,438,84,920,27.3,88,Black Pepper,augmented_smote
5.7,438,88,890,26.8,85,Black Pepper,augmented_smote
5.7,438,87,920,26.9,86,Black Pepper,augmented_smote
5.8,438,84,920,27.2,87,Black Pepper,augmented_smote
5.7,438,88,890,26.6,87,Black Pepper,augmented_smote
5.7,438,85,920,27.0,85,Black Pepper,augmented_smote
5.8,438,84,920,27.3,87,Black Pepper,augmented_smote
5.7,438,84,920,27.1,86,Black Pepper,augmented_smote
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.8,438,86,894,27.0,87,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.7,438,85,890,26.8,85,Black Pepper,augmented_smote
5.7,438,84,920,27.1,85,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.8,438,84,920,27.2,85,Black Pepper,augmented_smote
5.7,439,85,898,26.9,85,Black Pepper,augmented_smote
5.7,438,88,892,26.8,85,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.8,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,87,920,26.9,86,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,439,85,913,27.0,85,Black Pepper,augmented_smote
5.7,438,87,912,26.9,85,Black Pepper,augmented_smote
5.7,439,85,902,26.9,85,Black Pepper,augmented_smote
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote
5.7,393,79,1600,27.4,82,Orchid,augmented_smote
6.0,393,79,1600,27.9,80,Orchid,augmented_smote
5.8,393,79,1600,27.4,82,Orchid,augmented_smote
5.8,393,79,1600,27.9,82,Orchid,augmented_smote
6.0,393,79,1600,27.9,80,Orchid,augmented_smote
6.3,393,79,1900,28.0,82,Orchid,augmented_smote
6.0,393,78,1600,28.0,79,Orchid,augmented_smote
5.7,393,79,1600,27.6,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.1,393,77,1754,28.0,79,Orchid,augmented_smote
6.3,393,79,1600,27.7,82,Orchid,augmented_smote
5.7,393,79,1600,28.0,80,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
5.8,393,79,1600,27.6,82,Orchid,augmented_smote
6.3,393,79,1600,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
6.3,393,77,1875,28.0,81,Orchid,augmented_smote
6.3,393,79,1811,27.9,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.0,393,78,1600,28.0,79,Orchid,augmented_smote
5.7,393,79,1600,27.4,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.3,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,80,Orchid,augmented_smote
5.9,393,79,1600,28.0,79,Orchid,augmented_smote
5.9,393,79,1600,27.9,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
6.1,393,78,1600,28.0,79,Orchid,augmented_smote
5.7,393,79,1600,27.9,82,Orchid,augmented_smote
6.3,393,79,1643,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.3,393,79,1623,27.8,82,Orchid,augmented_smote
5.9,393,79,1600,27.5,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,27.9,80,Orchid,augmented_smote
6.3,393,79,1600,27.9,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.1,393,78,1707,28.0,82,Orchid,augmented_smote
6.0,393,77,1696,28.0,78,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
6.3,393,78,1877,28.0,81,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
6.2,393,79,1600,27.7,82,Orchid,augmented_smote
6.3,393,79,1600,27.9,81,Orchid,augmented_smote
5.9,393,79,1600,27.9,80,Orchid,augmented_smote
5.9,393,78,1600,28.0,79,Orchid,augmented_smote
5.9,393,79,1600,27.7,82,Orchid,augmented_smote
5.7,393,79,1600,27.4,82,Orchid,augmented_smote
5.9,393,79,1600,27.8,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
6.1,393,78,1600,28.0,79,Orchid,augmented_smote
5.8,393,79,1600,28.0,80,Orchid,augmented_smote
6.1,393,77,1812,28.0,79,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.1,393,79,1625,28.0,82,Orchid,augmented_smote
5.8,393,79,1600,28.0,82,Orchid,augmented_smote
5.7,393,73,2000,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,81,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,28.0,82,Orchid,augmented_smote
6.2,392,76,1858,28.0,79,Orchid,augmented_smote
6.3,393,79,1600,27.8,82,Orchid,augmented_smote
6.1,393,79,1600,27.9,80,Orchid,augmented_smote
5.8,393,79,1803,28.0,82,Orchid,augmented_smote
6.3,393,79,1603,27.8,82,Orchid,augmented_smote
6.3,393,79,1680,28.0,82,Orchid,augmented_smote
5.8,393,79,1600,27.9,82,Orchid,augmented_smote
6.0,393,79,1600,27.9,80,Orchid,augmented_smote
6.3,393,79,1680,28.0,82,Orchid,augmented_smote
5.8,393,79,1600,28.0,79,Orchid,augmented_smote
5.7,393,79,1600,27.4,82,Orchid,augmented_smote
6.1,393,79,1627,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.3,393,79,1745,28.0,82,Orchid,augmented_smote
5.9,393,79,1600,27.7,82,Orchid,augmented_smote
6.2,391,76,1854,28.0,78,Orchid,augmented_smote
5.9,393,79,1600,27.9,82,Orchid,augmented_smote
5.7,393,79,1600,27.9,82,Orchid,augmented_smote
5.8,393,79,1600,27.8,82,Orchid,augmented_smote
6.3,393,79,1600,27.7,82,Orchid,augmented_smote
6.1,393,77,1600,28.0,79,Orchid,augmented_smote
6.0,393,79,1600,28.0,82,Orchid,augmented_smote
6.0,393,79,1600,28.0,79,Orchid,augmented_smote
5.7,393,79,1600,27.7,82,Orchid,augmented_smote
5.8,393,79,1600,27.8,82,Orchid,augmented_smote
4.8,628,66,6000,28.5,94,Bamboo,augmented_smote
4.3,628,64,7417,29.3,97,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.3,628,66,6000,28.8,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
4.7,628,66,6000,28.9,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.0,628,66,6000,28.9,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
4.4,628,65,6759,29.2,95,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.1,628,66,6000,28.9,93,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.4,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
4.3,628,65,6814,29.2,96,Bamboo,augmented_smote
4.8,628,66,6205,29.0,94,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
