soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label
6.1,487.9,77,2500,28.5,85,Eggplant
6.0,488.0,76,2500,28.8,85,Eggplant
6.0,487.3,75,2500,28.5,85,Eggplant
6.1,483.3,77,2500,28.5,85,Eggplant
6.0,482.0,75,2500,28.5,85,Eggplant
6.8,405.0,79,1900,28.0,84,Forage Grass
7.1,409.6,77,1991,28.1,80,Forage Grass
6.9,406.8,80,2000,27.8,80,Forage Grass
6.9,404.2,78,2000,28.5,80,Forage Grass
7.1,410.0,78,2000,28.7,80,Forage Grass
6.9,408.7,80,2000,28.9,80,Forage Grass
6.9,400.0,80,2000,28.1,80,Forage Grass
6.9,401.3,80,2000,28.6,80,Forage Grass
7.2,410.0,79,2000,28.4,80,Forage Grass
7.0,400.0,78,2000,28.7,80,Forage Grass
6.9,409.8,78,2000,29.2,80,Forage Grass
6.9,402.9,78,2000,29.3,80,Forage Grass
6.8,400.1,78,2000,29.1,80,Forage Grass
6.8,410.0,79,2000,29.3,80,Forage Grass
6.9,409.9,77,1989,29.3,80,Forage Grass
7.0,400.0,78,1943,28.7,80,Forage Grass
7.0,401.0,77,1855,29.0,80,Forage Grass
7.0,407.3,77,2000,29.3,80,Forage Grass
6.9,400.2,81,2000,29.3,80,Forage Grass
6.9,407.4,79,2000,29.3,80,Forage Grass
6.8,404.6,81,1893,29.3,80,Forage Grass
7.0,407.9,80,1869,29.3,80,Forage Grass
7.2,407.6,78,2000,29.3,80,Forage Grass
6.9,407.8,79,2000,29.2,80,Forage Grass
6.9,402.7,78,1953,29.3,80,Forage Grass
7.0,406.2,80,2000,29.3,80,Forage Grass
6.9,405.0,78,2000,29.3,80,Forage Grass
6.8,401.9,78,2000,29.3,80,Forage Grass
7.0,409.8,79,2000,28.9,80,Forage Grass
7.0,410.0,80,1888,29.3,80,Forage Grass
7.1,405.2,77,2000,29.3,80,Forage Grass
6.9,401.9,81,2000,29.0,80,Forage Grass
7.0,401.3,80,2000,29.3,80,Forage Grass
6.9,401.9,77,1976,29.0,80,Forage Grass
7.0,406.7,79,2000,29.3,80,Forage Grass
7.2,406.4,78,2000,29.0,80,Forage Grass
7.0,400.6,79,2000,29.3,80,Forage Grass
7.1,410.0,79,1800,28.8,80,Forage Grass
7.0,409.8,80,2000,28.5,80,Forage Grass
7.1,409.8,79,1810,28.6,80,Forage Grass
6.9,406.6,79,2000,29.3,80,Forage Grass
7.1,400.0,78,1982,28.9,80,Forage Grass
7.0,400.0,79,2000,28.8,80,Forage Grass
7.1,410.0,79,2000,29.1,80,Forage Grass
7.0,402.3,79,2000,28.1,80,Forage Grass
7.2,409.0,78,2000,28.7,81,Forage Grass
7.1,409.4,78,2000,29.0,82,Forage Grass
6.9,408.6,77,1885,28.6,80,Forage Grass
7.1,409.7,78,2000,28.5,80,Forage Grass
7.1,410.0,79,1916,28.2,80,Forage Grass
7.0,405.0,80,1861,28.0,80,Forage Grass
7.0,404.2,79,1831,27.6,80,Forage Grass
7.0,401.8,79,2000,27.5,81,Forage Grass
6.9,410.0,78,1958,27.7,80,Forage Grass
6.9,410.0,79,1987,27.9,80,Forage Grass
7.1,400.0,77,1896,28.1,80,Forage Grass
6.9,400.9,80,2000,27.5,80,Forage Grass
7.2,403.0,80,2000,27.6,80,Forage Grass
7.1,410.0,80,2000,27.5,80,Forage Grass
7.0,406.6,77,2000,27.5,80,Forage Grass
7.0,404.4,80,2000,27.5,80,Forage Grass
7.0,410.0,78,2000,27.7,80,Forage Grass
7.1,410.0,77,2000,27.5,80,Forage Grass
6.8,404.0,80,2000,27.5,80,Forage Grass
6.9,403.0,78,2000,27.5,81,Forage Grass
7.2,400.0,80,2000,27.5,81,Forage Grass
7.0,406.7,79,2000,27.5,80,Forage Grass
7.2,400.0,80,2000,27.5,80,Forage Grass
6.9,409.1,79,1903,27.5,80,Forage Grass
7.0,410.0,80,2000,27.5,80,Forage Grass
7.2,400.0,78,2000,27.5,80,Forage Grass
6.9,409.9,79,2000,27.5,80,Forage Grass
7.0,409.6,80,1821,27.5,80,Forage Grass
6.9,401.7,79,1800,27.5,80,Forage Grass
7.1,400.0,77,1859,27.5,80,Forage Grass
7.2,405.5,78,2000,27.5,80,Forage Grass
6.9,410.0,81,2000,27.5,80,Forage Grass
7.1,401.3,79,2000,27.5,80,Forage Grass
7.1,404.6,79,2000,27.5,80,Forage Grass
6.9,403.0,81,2000,27.5,80,Forage Grass
6.9,410.0,80,2000,27.5,80,Forage Grass
7.0,407.2,80,2000,27.5,80,Forage Grass
7.1,406.3,79,2000,27.5,80,Forage Grass
6.8,405.2,80,2000,27.5,80,Forage Grass
7.1,405.6,78,2000,27.5,80,Forage Grass
7.0,410.0,79,2000,27.5,81,Forage Grass
6.9,409.2,80,2000,27.5,80,Forage Grass
6.9,401.0,79,2000,27.5,80,Forage Grass
7.0,403.4,79,1939,27.5,80,Forage Grass
6.9,405.5,80,2000,27.5,80,Forage Grass
7.0,406.4,80,1858,27.5,80,Forage Grass
7.0,410.0,79,1841,27.5,80,Forage Grass
7.2,409.3,81,2000,27.5,81,Forage Grass
6.9,402.7,79,2000,27.5,80,Forage Grass
6.9,403.6,78,1891,28.3,80,Forage Grass
7.0,406.2,79,1800,27.8,80,Forage Grass
7.2,400.0,81,1917,28.1,80,Forage Grass
7.1,400.0,79,2000,28.3,80,Forage Grass
6.9,401.7,80,1953,27.8,80,Forage Grass
6.3,460.0,78,1800,28.2,90,Ginger
5.5,455.0,85,1150,27.1,85,Ginger
6.4,500.0,80,1900,27.7,93,Ginger
6.2,530.0,79,2400,28.2,91,Ginger
6.0,525.0,81,2000,27.8,94,Ginger
6.1,515.0,77,2500,28.4,88,Ginger
6.5,490.0,80,1800,28.0,92,Ginger
6.3,505.0,78,2200,27.5,90,Ginger
5.9,485.0,83,1500,26.9,89,Ginger
6.1,468.6,81,1490,27.5,84,Ginger
6.2,454.0,81,1810,27.6,84,Ginger
5.8,470.0,82,1508,28.0,84,Ginger
6.1,468.6,80,1788,28.3,84,Ginger
6.0,453.0,81,1543,28.5,85,Ginger
6.1,460.0,83,1588,28.3,84,Ginger
5.9,455.8,82,1810,29.0,84,Ginger
5.9,457.5,81,1810,28.3,84,Ginger
6.2,465.8,83,1603,28.9,84,Ginger
6.0,464.5,85,1492,29.0,84,Ginger
5.9,459.5,84,1597,28.2,84,Ginger
5.9,470.0,83,1748,29.0,84,Ginger
5.9,453.0,82,1706,28.7,84,Ginger
6.1,468.1,81,1542,28.3,84,Ginger
6.0,467.5,81,1375,29.0,84,Ginger
5.9,453.0,81,1622,28.4,84,Ginger
5.9,453.0,82,1810,29.0,84,Ginger
5.7,463.0,83,1544,28.9,84,Ginger
6.0,456.2,81,1544,29.0,84,Ginger
5.9,458.8,84,1810,29.0,84,Ginger
6.1,462.6,82,1804,29.0,84,Ginger
6.0,468.4,83,1683,29.0,84,Ginger
6.0,465.5,82,1810,29.0,84,Ginger
5.9,455.8,82,1443,29.0,84,Ginger
6.1,453.0,80,1625,29.0,84,Ginger
6.1,459.4,84,1678,29.0,84,Ginger
6.0,469.3,80,1413,29.0,84,Ginger
6.0,453.0,79,1291,29.0,84,Ginger
6.0,458.4,82,1810,29.0,84,Ginger
6.0,460.1,81,1810,28.7,84,Ginger
6.0,454.9,83,1810,29.0,84,Ginger
6.0,458.2,81,1810,28.6,84,Ginger
6.1,459.2,83,1372,29.0,84,Ginger
6.1,467.8,82,1665,28.9,84,Ginger
6.1,468.5,85,1810,28.8,84,Ginger
6.1,454.1,81,1775,28.4,84,Ginger
6.0,453.0,82,1810,29.0,84,Ginger
5.9,461.7,81,1195,29.0,84,Ginger
6.1,456.8,80,1348,28.5,84,Ginger
6.1,465.5,81,1810,28.7,84,Ginger
6.0,462.7,83,1518,27.6,84,Ginger
6.0,464.2,81,1527,28.6,84,Ginger
5.9,456.3,84,1718,28.2,84,Ginger
6.2,466.5,83,1810,27.7,84,Ginger
6.1,466.3,84,1572,28.7,84,Ginger
6.1,469.7,83,1536,28.2,86,Ginger
5.9,457.4,84,1742,28.1,85,Ginger
6.2,454.3,83,1810,27.6,84,Ginger
5.9,463.1,83,1810,27.6,84,Ginger
6.0,458.1,81,1810,28.1,85,Ginger
5.9,453.0,82,1810,27.8,84,Ginger
6.0,456.4,82,1669,27.1,84,Ginger
6.0,465.9,82,1476,27.4,84,Ginger
6.0,467.9,85,1588,28.3,84,Ginger
6.1,464.3,81,1691,27.3,84,Ginger
6.1,453.0,82,1551,27.2,84,Ginger
6.0,458.2,80,1810,27.1,84,Ginger
5.8,456.2,82,1778,27.1,84,Ginger
5.8,467.6,82,1723,27.7,84,Ginger
6.1,453.0,84,1810,27.4,84,Ginger
6.1,461.3,79,1749,26.8,84,Ginger
6.1,456.3,82,1750,26.0,84,Ginger
6.1,464.1,85,1669,27.3,84,Ginger
5.8,463.4,83,1810,26.1,84,Ginger
5.9,463.5,81,1700,27.1,84,Ginger
6.0,456.3,83,1482,26.9,85,Ginger
6.1,463.7,84,1299,26.1,84,Ginger
6.0,453.0,83,1794,27.0,84,Ginger
5.9,461.1,82,1383,26.1,84,Ginger
5.9,462.6,83,1534,27.3,84,Ginger
6.3,461.5,83,1564,27.0,84,Ginger
5.9,454.8,82,1492,26.6,84,Ginger
6.0,453.0,83,1810,26.9,84,Ginger
6.2,468.2,80,1810,26.5,85,Ginger
6.0,462.9,84,1677,26.2,84,Ginger
6.2,459.2,85,1709,26.1,84,Ginger
5.9,462.3,81,1209,26.2,84,Ginger
6.3,456.6,83,1810,26.8,84,Ginger
6.1,460.4,81,1521,27.4,84,Ginger
6.1,455.5,83,1810,26.4,84,Ginger
5.8,455.6,82,1708,26.3,84,Ginger
5.9,453.0,82,1810,27.0,84,Ginger
6.8,405.0,79,1900,28.0,84,Ipil Ipil
6.9,401.5,79,2000,28.1,82,Ipil Ipil
6.7,408.7,80,2000,28.6,82,Ipil Ipil
6.9,405.6,80,2000,27.5,82,Ipil Ipil
6.7,412.0,79,2000,28.9,82,Ipil Ipil
6.9,402.7,79,1917,28.4,82,Ipil Ipil
6.7,401.8,79,2000,28.6,82,Ipil Ipil
6.8,405.9,78,2000,28.9,82,Ipil Ipil
6.8,398.0,77,2000,28.3,82,Ipil Ipil
6.8,409.9,80,2000,29.0,82,Ipil Ipil
6.8,400.3,79,2000,28.8,82,Ipil Ipil
6.8,412.0,78,2000,28.8,82,Ipil Ipil
6.7,404.1,79,1838,28.2,82,Ipil Ipil
6.6,403.8,80,1948,28.4,82,Ipil Ipil
6.9,404.4,80,1902,28.9,82,Ipil Ipil
6.8,398.0,79,2000,29.0,82,Ipil Ipil
6.6,410.1,77,2000,29.0,82,Ipil Ipil
7.0,405.0,79,2000,29.0,82,Ipil Ipil
6.8,405.6,79,1945,29.0,82,Ipil Ipil
6.8,408.9,80,2000,29.0,82,Ipil Ipil
6.8,405.7,79,2000,28.9,82,Ipil Ipil
6.7,399.6,80,2000,29.0,82,Ipil Ipil
6.9,398.2,77,2000,29.0,82,Ipil Ipil
6.7,412.0,81,2000,28.8,82,Ipil Ipil
6.7,408.4,79,2000,29.0,82,Ipil Ipil
6.7,398.3,77,1949,29.0,82,Ipil Ipil
6.7,398.0,79,2000,28.6,82,Ipil Ipil
6.8,404.6,77,1900,28.9,82,Ipil Ipil
6.9,398.0,78,2000,29.0,82,Ipil Ipil
6.9,407.6,81,2000,28.7,82,Ipil Ipil
6.7,398.0,78,2000,28.8,82,Ipil Ipil
6.6,400.8,79,2000,29.0,82,Ipil Ipil
6.8,412.0,80,2000,29.0,82,Ipil Ipil
6.9,407.1,79,1937,29.0,82,Ipil Ipil
6.7,401.7,79,2000,29.0,82,Ipil Ipil
6.8,408.6,80,2000,29.0,82,Ipil Ipil
6.8,400.5,78,2000,29.0,82,Ipil Ipil
7.0,412.0,80,2000,29.0,82,Ipil Ipil
6.7,410.3,78,2000,28.6,82,Ipil Ipil
6.8,398.3,79,2000,29.0,82,Ipil Ipil
6.8,402.0,79,1972,28.9,82,Ipil Ipil
6.9,400.9,80,1975,28.8,82,Ipil Ipil
6.7,398.9,79,2000,28.7,82,Ipil Ipil
7.0,402.9,78,2000,28.4,82,Ipil Ipil
6.8,407.1,79,1940,28.0,82,Ipil Ipil
6.9,400.3,80,2000,28.8,82,Ipil Ipil
6.8,409.8,80,2000,28.7,82,Ipil Ipil
6.7,411.2,80,1910,28.0,82,Ipil Ipil
7.0,412.0,79,1875,28.0,82,Ipil Ipil
6.8,398.0,78,2000,29.0,82,Ipil Ipil
6.8,398.9,80,1937,28.4,82,Ipil Ipil
6.8,398.0,78,2000,28.3,82,Ipil Ipil
6.6,405.3,78,1893,27.9,82,Ipil Ipil
6.5,398.6,78,2000,27.5,82,Ipil Ipil
6.7,403.9,80,2000,28.4,82,Ipil Ipil
6.8,398.0,78,2000,28.2,82,Ipil Ipil
6.6,411.4,81,1821,26.9,82,Ipil Ipil
6.9,398.9,77,2000,27.8,82,Ipil Ipil
6.7,403.8,80,1975,28.0,82,Ipil Ipil
6.8,403.6,79,1866,27.3,82,Ipil Ipil
6.7,402.6,79,2000,28.0,82,Ipil Ipil
6.9,398.0,80,2000,26.8,82,Ipil Ipil
6.7,408.4,80,2000,27.2,82,Ipil Ipil
6.9,403.5,78,2000,27.1,82,Ipil Ipil
6.8,406.0,80,2000,27.3,82,Ipil Ipil
6.7,408.0,78,1856,26.8,82,Ipil Ipil
6.9,411.1,79,2000,26.0,82,Ipil Ipil
6.8,398.5,80,2000,27.0,82,Ipil Ipil
6.8,412.0,78,2000,26.9,82,Ipil Ipil
6.8,406.4,80,2000,26.8,82,Ipil Ipil
6.9,403.2,78,2000,27.2,82,Ipil Ipil
6.9,403.5,80,2000,26.7,82,Ipil Ipil
6.7,404.3,78,2000,27.5,82,Ipil Ipil
6.9,398.7,78,2000,27.2,82,Ipil Ipil
7.0,399.5,78,2000,27.2,82,Ipil Ipil
6.9,408.0,78,2000,27.1,82,Ipil Ipil
6.7,403.7,78,1829,26.8,82,Ipil Ipil
6.8,398.0,78,2000,26.8,82,Ipil Ipil
6.7,409.4,81,2000,27.4,82,Ipil Ipil
7.0,398.4,80,2000,27.2,82,Ipil Ipil
6.9,410.0,79,2000,26.1,82,Ipil Ipil
6.8,409.0,79,2000,26.8,82,Ipil Ipil
6.9,407.5,78,2000,27.4,82,Ipil Ipil
6.9,408.0,80,2000,26.0,82,Ipil Ipil
6.9,411.5,80,2000,26.7,82,Ipil Ipil
6.8,403.0,80,1898,26.9,82,Ipil Ipil
6.9,407.9,80,1984,26.3,82,Ipil Ipil
6.8,398.0,79,2000,27.3,82,Ipil Ipil
6.8,403.5,79,2000,26.5,82,Ipil Ipil
7.0,401.7,79,2000,26.9,82,Ipil Ipil
6.8,412.0,79,2000,27.4,82,Ipil Ipil
6.9,400.8,78,1800,26.9,82,Ipil Ipil
7.0,403.1,78,1877,28.1,82,Ipil Ipil
6.7,402.1,78,2000,28.4,82,Ipil Ipil
6.8,400.5,80,2000,28.4,82,Ipil Ipil
6.9,398.0,80,2000,28.0,82,Ipil Ipil
6.8,404.2,77,2000,27.0,82,Ipil Ipil
6.7,409.8,81,2000,27.2,82,Ipil Ipil
6.8,401.7,79,2000,27.9,82,Ipil Ipil
5.7,470.0,84,1050,27.4,89,Jackfruit
6.0,475.0,82,1048,27.6,87,Jackfruit
6.1,474.1,87,1080,27.6,87,Jackfruit
6.1,468.2,85,1080,27.8,87,Jackfruit
6.1,475.0,84,1080,27.6,87,Jackfruit
5.9,465.0,83,1080,27.3,87,Jackfruit
5.9,465.0,83,1080,27.7,87,Jackfruit
5.9,465.3,85,1068,28.1,87,Jackfruit
6.0,474.1,84,1020,27.7,87,Jackfruit
6.1,468.6,83,1047,27.4,87,Jackfruit
5.8,475.0,86,1080,28.1,87,Jackfruit
6.1,465.0,85,1080,28.2,87,Jackfruit
5.9,467.8,86,1080,27.9,87,Jackfruit
5.9,468.3,84,1080,29.0,87,Jackfruit
5.9,465.0,83,1020,28.8,87,Jackfruit
6.2,475.0,84,1020,27.8,87,Jackfruit
6.2,467.6,86,1080,27.6,87,Jackfruit
5.9,470.4,81,1080,28.7,87,Jackfruit
6.0,472.1,85,1020,28.1,87,Jackfruit
6.0,465.0,85,1080,28.1,87,Jackfruit
6.1,470.6,83,1080,29.0,87,Jackfruit
5.9,475.0,85,1080,28.8,87,Jackfruit
6.1,465.0,85,1020,28.5,87,Jackfruit
6.0,473.1,86,1080,28.7,87,Jackfruit
5.9,472.9,84,1032,29.0,87,Jackfruit
6.1,475.0,84,1080,29.0,87,Jackfruit
6.0,469.2,84,1020,28.7,87,Jackfruit
6.1,465.0,84,1080,28.6,87,Jackfruit
5.9,475.0,86,1080,29.0,87,Jackfruit
6.1,465.8,84,1080,29.0,87,Jackfruit
6.0,465.0,84,1080,28.5,87,Jackfruit
6.1,465.2,85,1080,28.2,87,Jackfruit
6.0,473.6,86,1080,29.0,87,Jackfruit
5.9,467.8,84,1080,28.3,87,Jackfruit
6.1,465.0,83,1080,28.1,87,Jackfruit
5.8,465.0,83,1080,29.0,87,Jackfruit
6.0,465.0,83,1080,28.3,87,Jackfruit
6.0,475.0,83,1020,27.6,87,Jackfruit
6.0,470.8,85,1080,28.7,87,Jackfruit
6.0,465.0,85,1080,27.9,87,Jackfruit
6.0,465.0,85,1080,28.0,87,Jackfruit
6.1,475.0,84,1080,28.5,87,Jackfruit
6.0,467.3,84,1080,27.9,87,Jackfruit
6.1,465.8,83,1080,28.9,87,Jackfruit
6.0,475.0,83,1064,27.4,87,Jackfruit
6.1,470.7,82,1020,28.1,87,Jackfruit
6.2,465.5,86,1080,27.8,87,Jackfruit
6.1,465.0,83,1057,27.6,87,Jackfruit
6.0,475.0,87,1080,27.8,87,Jackfruit
6.0,465.0,84,1020,27.3,87,Jackfruit
6.0,471.8,85,1080,27.8,87,Jackfruit
5.9,475.0,82,1080,27.3,87,Jackfruit
6.0,472.5,84,1080,27.7,87,Jackfruit
5.9,467.7,86,1020,27.4,87,Jackfruit
6.0,465.0,82,1043,26.8,87,Jackfruit
6.0,469.2,83,1080,26.1,87,Jackfruit
6.0,465.0,85,1080,26.8,87,Jackfruit
5.9,465.0,84,1080,26.6,87,Jackfruit
6.0,465.0,84,1080,26.1,87,Jackfruit
6.0,475.0,83,1020,27.2,87,Jackfruit
6.0,475.0,85,1080,26.3,87,Jackfruit
5.9,465.0,86,1080,27.1,87,Jackfruit
6.0,475.0,83,1080,26.0,87,Jackfruit
6.1,465.0,84,1080,26.7,87,Jackfruit
6.0,468.5,84,1080,26.4,87,Jackfruit
6.1,465.0,83,1080,26.1,87,Jackfruit
6.1,465.0,84,1080,26.0,87,Jackfruit
6.2,471.4,83,1020,26.0,87,Jackfruit
6.0,465.0,83,1080,26.6,87,Jackfruit
6.1,475.0,84,1080,26.2,87,Jackfruit
5.9,475.0,84,1080,26.0,87,Jackfruit
5.8,465.0,84,1080,26.1,87,Jackfruit
6.1,468.0,84,1080,26.1,87,Jackfruit
6.0,470.8,85,1080,26.8,87,Jackfruit
6.0,465.4,84,1080,26.0,87,Jackfruit
6.0,475.0,86,1080,26.0,87,Jackfruit
6.1,472.2,83,1080,26.0,87,Jackfruit
5.7,475.0,85,1080,26.0,87,Jackfruit
6.0,470.5,84,1020,26.0,87,Jackfruit
5.8,465.3,84,1080,26.1,87,Jackfruit
6.2,471.5,84,1080,26.4,87,Jackfruit
6.1,466.2,85,1080,26.7,87,Jackfruit
6.0,465.0,83,1080,26.4,87,Jackfruit
5.8,475.0,86,1080,26.0,87,Jackfruit
6.1,473.5,86,1020,26.5,87,Jackfruit
5.9,475.0,85,1061,27.2,87,Jackfruit
5.8,471.3,84,1080,26.5,87,Jackfruit
6.0,475.0,83,1080,26.1,87,Jackfruit
5.9,475.0,85,1020,26.5,87,Jackfruit
6.1,465.0,85,1080,26.8,87,Jackfruit
6.0,468.4,86,1020,26.4,87,Jackfruit
6.0,465.0,84,1080,27.3,87,Jackfruit
6.1,475.0,83,1053,27.3,87,Jackfruit
5.9,471.6,85,1080,27.4,87,Jackfruit
6.1,473.8,85,1080,27.1,87,Jackfruit
5.8,473.5,85,1071,27.7,87,Jackfruit
5.9,465.0,85,1080,26.5,87,Jackfruit
6.0,470.8,84,1020,27.5,87,Jackfruit
6.0,465.0,84,1080,28.0,87,Jackfruit
6.0,517.0,88,1094,28.5,99,Mango
6.0,400.0,80,1000,27.9,80,Mango
6.3,457.4,84,1110,29.3,84,Mango
6.5,466.5,85,1110,29.7,81,Mango
6.7,462.5,84,1110,28.9,82,Mango
6.9,455.6,87,1110,29.9,80,Mango
6.6,467.0,86,1110,29.4,85,Mango
6.3,465.4,86,1110,30.0,88,Mango
6.5,453.0,84,1094,30.0,78,Mango
6.6,451.6,82,1110,29.5,86,Mango
6.2,466.6,86,1110,29.9,90,Mango
6.7,473.1,87,1090,30.0,80,Mango
6.6,454.6,87,1110,30.0,88,Mango
6.4,459.4,85,1110,30.0,87,Mango
6.4,462.9,82,1110,29.8,85,Mango
6.7,463.7,82,1110,30.0,89,Mango
6.5,453.2,89,1104,30.0,85,Mango
6.3,465.5,87,1110,30.0,90,Mango
6.5,473.4,88,1110,30.0,79,Mango
6.4,442.9,85,1110,30.0,81,Mango
6.4,452.6,89,1029,30.0,88,Mango
6.4,469.8,86,1110,30.0,86,Mango
6.3,468.6,87,1046,30.0,83,Mango
6.3,462.9,86,1110,30.0,80,Mango
6.7,459.7,85,1110,30.0,84,Mango
6.3,454.3,84,1096,30.0,83,Mango
6.5,466.6,88,1110,30.0,86,Mango
6.2,456.5,84,1110,30.0,83,Mango
6.5,460.0,84,1110,30.0,80,Mango
6.7,451.4,86,1110,29.9,83,Mango
6.8,475.7,85,1110,30.0,81,Mango
6.4,470.8,88,1110,30.0,81,Mango
6.4,465.0,85,1110,30.0,87,Mango
6.9,457.9,86,1110,30.0,86,Mango
6.2,451.0,85,1110,30.0,81,Mango
6.5,451.4,87,1110,30.0,83,Mango
6.4,475.9,84,1110,30.0,87,Mango
6.7,467.8,85,1110,30.0,84,Mango
6.4,453.4,86,1110,30.0,86,Mango
6.2,458.1,83,1110,30.0,80,Mango
6.3,462.4,85,1110,30.0,80,Mango
6.5,455.7,88,1110,30.0,89,Mango
6.3,462.3,84,1110,30.0,84,Mango
6.7,462.0,85,1110,30.0,87,Mango
6.8,461.4,87,1110,30.0,89,Mango
6.5,473.2,84,1110,29.9,83,Mango
6.3,469.3,84,1110,30.0,87,Mango
6.2,474.0,85,1110,29.5,79,Mango
6.5,464.3,83,1110,30.0,80,Mango
6.3,464.0,85,1110,28.6,85,Mango
6.8,455.5,87,1110,30.0,80,Mango
6.7,467.6,86,1110,29.8,81,Mango
6.5,458.5,81,1046,29.3,80,Mango
6.5,468.3,86,1110,29.2,88,Mango
6.5,472.3,85,1110,28.9,83,Mango
6.4,468.8,84,1110,29.3,83,Mango
6.6,459.2,85,1110,29.2,82,Mango
6.7,462.3,88,1110,28.2,85,Mango
6.5,456.4,86,1092,29.1,89,Mango
6.3,471.5,82,1110,28.4,79,Mango
6.5,457.2,84,1110,29.1,86,Mango
6.2,470.9,83,1110,28.7,87,Mango
6.4,459.5,86,1040,27.9,79,Mango
6.5,459.3,84,1110,29.1,87,Mango
6.6,454.6,87,1063,28.2,87,Mango
6.3,455.1,87,1110,27.8,87,Mango
6.5,463.0,86,1110,28.5,79,Mango
6.3,456.1,85,1110,27.2,81,Mango
6.5,462.1,82,1110,27.6,82,Mango
6.5,460.1,85,1105,28.7,84,Mango
6.4,449.1,84,1110,28.7,82,Mango
6.1,466.9,87,1110,27.4,85,Mango
6.4,462.5,83,1110,29.0,85,Mango
6.3,452.4,86,1110,28.4,80,Mango
7.0,455.9,85,1110,27.2,87,Mango
6.9,459.6,86,1110,29.1,83,Mango
7.0,451.8,86,1110,28.8,90,Mango
6.3,457.0,83,1110,28.8,86,Mango
6.5,467.3,86,1110,28.0,88,Mango
6.9,460.4,85,1056,28.3,85,Mango
6.6,451.0,85,1110,29.2,88,Mango
6.4,451.3,84,1110,27.8,90,Mango
6.5,462.9,84,1110,28.3,80,Mango
6.5,461.9,85,1110,28.2,86,Mango
6.4,465.1,83,1110,29.2,80,Mango
6.3,462.4,84,1110,28.4,81,Mango
6.4,463.2,82,1110,27.5,84,Mango
6.4,464.0,85,1110,28.9,87,Mango
6.6,451.0,84,1110,27.7,81,Mango
6.4,460.9,86,1110,29.5,81,Mango
6.7,462.8,83,1110,28.5,80,Mango
6.7,457.3,83,1110,29.7,87,Mango
6.8,450.9,83,1110,28.1,85,Mango
6.8,458.9,87,1077,29.2,86,Mango
6.5,466.4,85,1110,29.3,89,Mango
6.5,456.7,86,1110,29.1,86,Mango
6.5,465.5,87,1110,29.8,80,Mango
6.5,459.5,82,1110,29.1,81,Mango
5.8,490.0,85,850,26.8,85,Lanzones
5.9,505.0,84,1100,27.3,88,Lanzones
3.5,898.0,67,4316,30.7,99,Lanzones
5.2,749.8,83,2529,26.4,87,Lanzones
5.3,779.2,80,2322,27.3,83,Lanzones
5.6,708.1,77,2569,26.6,84,Lanzones
5.4,790.0,79,2813,27.8,83,Lanzones
5.3,767.6,77,2158,27.7,85,Lanzones
5.3,764.4,80,4500,27.1,85,Lanzones
5.2,766.1,81,3062,27.0,83,Lanzones
5.0,745.7,71,1969,27.9,83,Lanzones
5.3,756.0,79,3668,27.7,88,Lanzones
5.3,699.1,79,1896,27.4,86,Lanzones
5.7,780.0,74,1686,27.8,83,Lanzones
5.5,763.9,72,3457,27.3,83,Lanzones
5.1,806.5,78,2316,28.1,85,Lanzones
5.6,741.7,79,4465,27.7,86,Lanzones
5.3,771.7,75,3568,29.1,83,Lanzones
5.4,741.1,76,3077,29.5,85,Lanzones
5.3,758.1,83,3532,28.1,88,Lanzones
5.2,733.7,77,1863,29.0,85,Lanzones
5.0,764.0,78,1905,28.5,83,Lanzones
5.1,757.1,73,3640,28.2,85,Lanzones
5.2,776.8,74,3057,29.1,83,Lanzones
5.4,740.8,76,2914,28.2,85,Lanzones
4.9,728.7,83,3007,27.5,86,Lanzones
5.1,746.1,77,2181,29.2,88,Lanzones
5.4,716.9,85,2598,27.5,84,Lanzones
5.1,743.6,76,2421,29.5,83,Lanzones
5.3,793.7,78,3455,27.9,88,Lanzones
5.3,736.1,79,2059,28.3,84,Lanzones
4.9,735.4,77,1299,28.0,89,Lanzones
5.1,742.5,78,2956,29.7,83,Lanzones
5.5,736.4,79,3887,28.6,88,Lanzones
5.0,765.1,78,2873,29.3,83,Lanzones
5.4,774.8,74,4500,27.8,83,Lanzones
5.1,756.5,81,3235,28.9,83,Lanzones
5.4,671.2,80,2703,27.7,83,Lanzones
5.2,754.1,74,2070,27.6,83,Lanzones
5.2,780.8,80,1516,27.7,84,Lanzones
5.5,750.7,79,2933,27.9,83,Lanzones
5.5,750.2,76,3332,27.9,83,Lanzones
5.1,751.1,79,1655,28.2,83,Lanzones
4.9,751.6,76,3045,27.1,88,Lanzones
5.5,746.4,79,2281,27.5,83,Lanzones
5.1,702.4,72,2178,28.4,83,Lanzones
5.6,776.3,81,1883,26.9,85,Lanzones
5.4,823.5,79,2919,27.0,87,Lanzones
5.1,766.9,77,2736,27.6,85,Lanzones
5.1,715.9,78,2751,26.4,90,Lanzones
5.2,792.2,81,2762,27.3,83,Lanzones
5.4,737.4,81,2860,27.1,87,Lanzones
5.2,761.0,76,1191,26.0,83,Lanzones
5.0,691.8,77,2238,26.3,85,Lanzones
5.1,797.8,78,3634,26.5,87,Lanzones
5.1,741.0,81,4071,26.0,86,Lanzones
5.3,740.5,76,2037,27.4,84,Lanzones
5.3,753.2,80,2717,26.3,83,Lanzones
5.2,766.0,79,3160,26.8,86,Lanzones
